Image Filename,Joint Angles
70_1723093148-828820801.png,"[ 0.00125991 -0.00190766 -0.00927984 -0.02232132 -0.04926382 -0.09804322
 -0.17528612 -0.28362421]"
71_1723093148-862195557.png,"[ 0.00082966 -0.00030995 -0.00777461 -0.02413416 -0.05451114 -0.10372242
 -0.17552224 -0.27098168]"
72_1723093148-895571533.png,"[ 0.0008965  -0.00198139 -0.01008331 -0.02533091 -0.05486747 -0.10549639
 -0.18268443 -0.28817834]"
73_1723093148-928947021.png,"[-0.00033424 -0.00670279 -0.01323573 -0.02389141 -0.05058142 -0.10481883
 -0.1960152  -0.32651547]"
74_1723093148-962323975.png,"[ 0.00067151 -0.00552904 -0.01313943 -0.02470218 -0.05273033 -0.10928505
 -0.20405847 -0.33887456]"
75_1723093148-995700195.png,"[-0.00107912 -0.00733612 -0.01260903 -0.02336898 -0.05243109 -0.11210323
 -0.21197177 -0.35268607]"
76_1723093149-29077637.png,"[-0.00054127 -0.00905634 -0.01494578 -0.02323771 -0.04995964 -0.11062078
 -0.21750145 -0.37123563]"
77_1723093149-62454834.png,"[-0.00048255 -0.00974147 -0.01681049 -0.0257584  -0.05259195 -0.11278667
 -0.21861398 -0.37091263]"
78_1723093149-95833252.png,"[-3.21451327e-04 -9.09168816e-03 -1.72823764e-02 -2.86030975e-02
 -5.80655188e-02 -1.20074588e-01 -2.25727240e-01 -3.75117423e-01]"
79_1723093149-129210938.png,"[-0.00132523 -0.01126046 -0.01875071 -0.02922467 -0.05889042 -0.12328459
 -0.23415028 -0.39051726]"
80_1723093149-162590088.png,"[-0.00244366 -0.0120966  -0.01847071 -0.02936406 -0.06043781 -0.12662932
 -0.23891561 -0.39545785]"
81_1723093149-195968750.png,"[-0.00131474 -0.01329853 -0.02129968 -0.0305976  -0.06032611 -0.12882423
 -0.24959034 -0.41951653]"
82_1723093149-229348877.png,"[-0.00305314 -0.01396928 -0.02011078 -0.03058943 -0.06290479 -0.13368419
 -0.25462334 -0.42157508]"
83_1723093149-262728271.png,"[-0.00477226 -0.01821059 -0.02247788 -0.02931268 -0.05890418 -0.13057827
 -0.25809812 -0.43608601]"
84_1723093149-296108887.png,"[-0.00526081 -0.01785417 -0.02187829 -0.03058498 -0.06326391 -0.13820393
 -0.26772465 -0.44494436]"
85_1723093149-329489014.png,"[-0.00541629 -0.0171216  -0.0222836  -0.03410706 -0.06975271 -0.14529507
 -0.27110087 -0.44056626]"
86_1723093149-362870605.png,"[-0.00572557 -0.01865278 -0.02336193 -0.03372942 -0.06884123 -0.14662541
 -0.27852811 -0.45624291]"
87_1723093149-396251709.png,"[-0.00610162 -0.01706838 -0.02171367 -0.0352253  -0.07408016 -0.15349405
 -0.28244782 -0.45256613]"
88_1723093149-429634033.png,"[-0.00626998 -0.01892739 -0.02411485 -0.03694855 -0.07587504 -0.15794418
 -0.29302766 -0.47080487]"
89_1723093149-463015869.png,"[-0.00619436 -0.01856037 -0.02381309 -0.03732636 -0.07755473 -0.16146322
 -0.29848885 -0.47737146]"
90_1723093149-496398926.png,"[-0.00679479 -0.02041737 -0.02462362 -0.03671714 -0.07787403 -0.16752299
 -0.31569139 -0.50662535]"
91_1723093149-529781494.png,"[-0.0063461  -0.01751939 -0.02372659 -0.04097305 -0.0858851  -0.17334909
 -0.31045561 -0.48492069]"
92_1723093149-563165283.png,"[-0.00692085 -0.02076935 -0.02677692 -0.0409943  -0.08279605 -0.16985047
 -0.31136795 -0.4940288 ]"
93_1723093149-596548828.png,"[-0.00704232 -0.02017584 -0.02611664 -0.04208527 -0.08729574 -0.17897748
 -0.32495994 -0.50952587]"
94_1723093149-629933350.png,"[-0.00741913 -0.02120531 -0.02720621 -0.04349157 -0.09018971 -0.18521828
 -0.33604812 -0.52463009]"
95_1723093149-663317627.png,"[-0.00734487 -0.02044203 -0.02688093 -0.04466352 -0.09284964 -0.18823437
 -0.33739764 -0.52275624]"
96_1723093149-696703125.png,"[-0.007857   -0.02314324 -0.030206   -0.04720413 -0.09525269 -0.19300105
 -0.3476271  -0.53905567]"
97_1723093149-730087891.png,"[-0.0083089  -0.02338695 -0.03118752 -0.05007312 -0.09965865 -0.19704638
 -0.34837865 -0.53474088]"
98_1723093149-763474365.png,"[-0.00828614 -0.0240005  -0.03162893 -0.049574   -0.09859089 -0.19687557
 -0.35108679 -0.54110789]"
99_1723093149-796859619.png,"[-0.00918119 -0.02542542 -0.03342726 -0.05294667 -0.10454336 -0.20591575
 -0.36245236 -0.55246267]"
100_1723093149-830280762.png,"[-0.00825838 -0.02652246 -0.03664407 -0.05531381 -0.10481654 -0.20463471
 -0.36172981 -0.5544023 ]"
101_1723093149-863701660.png,"[-0.00927753 -0.02755078 -0.03696573 -0.05657462 -0.10869298 -0.21249916
 -0.3735522  -0.56777199]"
102_1723093149-897123779.png,"[-0.00929594 -0.02759174 -0.03753579 -0.05805579 -0.11117099 -0.21566755
 -0.37661834 -0.56984693]"
103_1723093149-930545166.png,"[-0.00928342 -0.02555265 -0.03688037 -0.06175046 -0.11819691 -0.22106646
 -0.37334525 -0.5545706 ]"
104_1723093149-963968262.png,"[-0.00994549 -0.02749349 -0.03832911 -0.062568   -0.12034628 -0.22816568
 -0.38858896 -0.57711628]"
105_1723093149-997390625.png,"[-0.01067075 -0.02883628 -0.0389846  -0.06312547 -0.12263331 -0.23482933
 -0.40136683 -0.59439936]"
106_1723093150-30814453.png,"[-0.01027152 -0.03035642 -0.04276561 -0.06715402 -0.12580106 -0.23691393
 -0.4029268  -0.59620325]"
107_1723093150-64237549.png,"[-0.01064626 -0.02971927 -0.04283928 -0.06970774 -0.1298882  -0.23900432
 -0.39854158 -0.58402107]"
108_1723093150-97662109.png,"[-0.01048438 -0.02770095 -0.04272161 -0.07504612 -0.14097457 -0.25253318
 -0.40837323 -0.58537468]"
109_1723093150-131086182.png,"[-0.01139773 -0.02985161 -0.0440606  -0.07494068 -0.14004563 -0.25254299
 -0.41139053 -0.59200583]"
110_1723093150-164511719.png,"[-0.01117795 -0.02860444 -0.04492266 -0.07957381 -0.14691864 -0.257113
 -0.40807469 -0.57869601]"
111_1723093150-197936523.png,"[-0.01063998 -0.02957925 -0.04774332 -0.0831811  -0.15199199 -0.26559174
 -0.42160343 -0.59655193]"
112_1723093150-231362793.png,"[-0.01038839 -0.02817642 -0.04787701 -0.08645847 -0.15729708 -0.26926195
 -0.41908449 -0.58598841]"
113_1723093150-264788330.png,"[-0.01048256 -0.02954061 -0.05040076 -0.08986868 -0.16250068 -0.27785869
 -0.43203957 -0.6022316 ]"
114_1723093150-298215576.png,"[-0.01197012 -0.03251008 -0.05277415 -0.09145434 -0.16366066 -0.27940306
 -0.43479029 -0.60633114]"
115_1723093150-331642090.png,"[-0.01190233 -0.03321592 -0.05372592 -0.09220417 -0.16512761 -0.28350135
 -0.44310829 -0.61839892]"
116_1723093150-365069824.png,"[-0.01148292 -0.02988085 -0.05079756 -0.09257615 -0.16768325 -0.28354609
 -0.43496989 -0.60024816]"
117_1723093150-398497314.png,"[-0.0115837  -0.03329993 -0.05384689 -0.0915792  -0.16398948 -0.28300687
 -0.44468281 -0.62245489]"
118_1723093150-431926025.png,"[-0.01104227 -0.03006512 -0.05155841 -0.09320366 -0.1687155  -0.28648458
 -0.44125565 -0.60983348]"
119_1723093150-465354004.png,"[-0.01148477 -0.03358196 -0.0545043  -0.09212175 -0.16416522 -0.28282347
 -0.44439079 -0.62235113]"
120_1723093150-498783691.png,"[-0.01227624 -0.03380512 -0.0541372  -0.09252332 -0.16535015 -0.28354679
 -0.44289005 -0.61793133]"
121_1723093150-532212646.png,"[-0.0122384  -0.03436634 -0.05434391 -0.09152398 -0.16353954 -0.28246749
 -0.44441983 -0.62265413]"
122_1723093150-565643066.png,"[-0.01224806 -0.03353571 -0.05349866 -0.09173884 -0.16481203 -0.28374417
 -0.44413253 -0.62002766]"
123_1723093150-599072754.png,"[-0.01108645 -0.03006953 -0.05143278 -0.09307738 -0.16880306 -0.28703039
 -0.44237782 -0.61138257]"
124_1723093150-632504150.png,"[-0.0112127  -0.0333513  -0.05494387 -0.09302604 -0.16503949 -0.28295699
 -0.44321422 -0.61995585]"
125_1723093150-665934814.png,"[-0.01150945 -0.03270039 -0.05371935 -0.09257329 -0.16562756 -0.28379489
 -0.44290015 -0.61765857]"
126_1723093150-699366699.png,"[-0.01121236 -0.03215387 -0.05328722 -0.09229712 -0.16556606 -0.28399932
 -0.44335473 -0.61824784]"
127_1723093150-732798096.png,"[-0.01153631 -0.03240425 -0.05346257 -0.09281129 -0.16632437 -0.2844398
 -0.44276406 -0.61638941]"
128_1723093150-766230957.png,"[-0.01042258 -0.03019825 -0.05287742 -0.09438263 -0.1690489  -0.28594143
 -0.44043093 -0.60947505]"
129_1723093150-799662354.png,"[-0.01222887 -0.03409106 -0.05440688 -0.09229267 -0.16464596 -0.28289111
 -0.44303598 -0.61923914]"
130_1723093150-833000244.png,"[-0.01185415 -0.03326777 -0.05413713 -0.09289468 -0.16583927 -0.28383106
 -0.44270051 -0.61725147]"
131_1723093150-866337158.png,"[-0.01164007 -0.0333657  -0.05434159 -0.09262262 -0.16513093 -0.28331442
 -0.4432449  -0.61921641]"
132_1723093150-899674805.png,"[-0.01222887 -0.03409106 -0.05440688 -0.09229267 -0.16464596 -0.28289111
 -0.44303598 -0.61923914]"
133_1723093150-933011475.png,"[-0.01159746 -0.03258849 -0.05289372 -0.09129915 -0.16464483 -0.28417289
 -0.44543857 -0.62209905]"
134_1723093150-966348877.png,"[-0.01182286 -0.03390303 -0.05475991 -0.09260042 -0.16461901 -0.28255643
 -0.44269566 -0.61921536]"
135_1723093150-999685059.png,"[-0.01152671 -0.03323506 -0.05430788 -0.09259664 -0.16505323 -0.28316394
 -0.4430506  -0.61903602]"
136_1723093151-33022217.png,"[-0.01226705 -0.03267631 -0.05324678 -0.0933381  -0.16764939 -0.28550089
 -0.4419879  -0.61303346]"
137_1723093151-66358154.png,"[-0.0112275  -0.03229289 -0.05363717 -0.09275381 -0.1659186  -0.28396795
 -0.44274247 -0.61713349]"
138_1723093151-99695068.png,"[-0.01224839 -0.03384018 -0.05426322 -0.09263336 -0.1653422  -0.28334431
 -0.44249076 -0.61743026]"
139_1723093151-133030762.png,"[-0.01199048 -0.03345868 -0.05393237 -0.09233923 -0.16533621 -0.28405684
 -0.44422901 -0.62001222]"
140_1723093151-166367188.png,"[-0.01184976 -0.03360693 -0.0545032  -0.09283858 -0.16531654 -0.2832025
 -0.44255907 -0.61794992]"
141_1723093151-199702637.png,"[-0.01196357 -0.03375469 -0.05418909 -0.09210116 -0.16463879 -0.28341139
 -0.44436483 -0.62127065]"
142_1723093151-233038818.png,"[-0.01223411 -0.03356815 -0.05380453 -0.09226055 -0.16522657 -0.28353254
 -0.44287724 -0.61782009]"
143_1723093151-266373779.png,"[-0.01228277 -0.03357561 -0.05367787 -0.09213393 -0.16531467 -0.2840766
 -0.44398405 -0.61931679]"
144_1723093151-299709717.png,"[-0.01136293 -0.03072689 -0.05217119 -0.09368707 -0.16902001 -0.28660016
 -0.44122613 -0.6097425 ]"
145_1723093151-333044678.png,"[-0.01193651 -0.03351296 -0.05407947 -0.09232572 -0.16494887 -0.28318032
 -0.44295629 -0.618637  ]"
146_1723093151-366380127.png,"[-0.01226174 -0.03319916 -0.05384933 -0.09337051 -0.16706994 -0.28486031
 -0.44214448 -0.61446442]"
147_1723093151-399714844.png,"[-0.01169129 -0.03369496 -0.05486085 -0.09304138 -0.16519491 -0.28285513
 -0.44229571 -0.618043  ]"
148_1723093151-433050049.png,"[-0.01213328 -0.03384441 -0.05460369 -0.09309232 -0.16563949 -0.28318196
 -0.44171054 -0.61617607]"
149_1723093151-466384277.png,"[-0.01246527 -0.03433451 -0.05452067 -0.09247427 -0.16487252 -0.28294203
 -0.44263329 -0.61831453]"
150_1723093151-499719238.png,"[-0.0123769  -0.03302579 -0.05307533 -0.09237279 -0.16636531 -0.28502246
 -0.44350362 -0.61678418]"
151_1723093151-533053223.png,"[-0.01234492 -0.0334249  -0.05375331 -0.09281907 -0.16637236 -0.28470309
 -0.44322754 -0.61689136]"
152_1723093151-566387939.png,"[-0.011454   -0.03269294 -0.054255   -0.09363927 -0.16674334 -0.28409732
 -0.441589   -0.6147051 ]"
153_1723093151-599721680.png,"[-0.01235502 -0.03395276 -0.05437208 -0.09281896 -0.16551179 -0.28326197
 -0.44192232 -0.61637126]"
154_1723093151-633056152.png,"[-0.01183963 -0.03266169 -0.05384931 -0.09374201 -0.16755927 -0.28514538
 -0.44195686 -0.61378166]"
155_1723093151-666389404.png,"[-0.01199048 -0.03345868 -0.05393237 -0.09233923 -0.16533621 -0.28405684
 -0.44422901 -0.62001222]"
156_1723093151-699723633.png,"[-0.0108453  -0.0299428  -0.05236774 -0.09485677 -0.17049868 -0.28717548
 -0.43971458 -0.6059254 ]"
157_1723093151-733056641.png,"[-0.01159475 -0.03254473 -0.05368412 -0.0931402  -0.16676393 -0.28495313
 -0.44326538 -0.61678841]"
158_1723093151-766390381.png,"[-0.01260734 -0.0333005  -0.05377293 -0.09371565 -0.16775805 -0.28519201
 -0.44120319 -0.6119133 ]"
159_1723093151-799723633.png,"[-0.01169684 -0.03279089 -0.05390691 -0.09324386 -0.16669382 -0.28471175
 -0.44292963 -0.61647287]"
160_1723093151-833057861.png,"[-0.01240246 -0.03366689 -0.05410233 -0.09304947 -0.16621568 -0.28391827
 -0.44177835 -0.61505751]"
161_1723093151-866473145.png,"[-0.0122347  -0.03304317 -0.05360467 -0.09316374 -0.1670116  -0.28502419
 -0.44252092 -0.61494676]"
162_1723093151-899889893.png,"[-0.01396341 -0.03589951 -0.05501768 -0.09310741 -0.1657847  -0.28329514
 -0.44118802 -0.61461294]"
163_1723093151-933305908.png,"[-0.01187411 -0.03287995 -0.05387993 -0.09331714 -0.16677359 -0.28444385
 -0.44192979 -0.61470133]"
164_1723093151-966723389.png,"[-0.01087425 -0.03012889 -0.05245174 -0.09458493 -0.16982763 -0.28629431
 -0.43898672 -0.60564968]"
165_1723093152-140137.png,"[-0.01189097 -0.03321281 -0.05413629 -0.09314416 -0.16633017 -0.28434624
 -0.44290989 -0.61696739]"
166_1723093152-33558105.png,"[-0.01281909 -0.03316316 -0.05338882 -0.0937046  -0.16824964 -0.28582591
 -0.44132428 -0.61109354]"
167_1723093152-66975586.png,"[-0.01094543 -0.02983722 -0.05206894 -0.09469623 -0.17061134 -0.28748778
 -0.4399863  -0.60592972]"
168_1723093152-100394531.png,"[-0.01198771 -0.03306043 -0.05369087 -0.09277119 -0.16626373 -0.28465831
 -0.44347062 -0.61752732]"
169_1723093152-133812744.png,"[-0.01119298 -0.0332134  -0.0550012  -0.09350729 -0.16589089 -0.28383514
 -0.44362186 -0.6196225 ]"
170_1723093152-167232178.png,"[-0.01229619 -0.03341733 -0.05387992 -0.09294563 -0.16628408 -0.28415881
 -0.44211814 -0.61538383]"
171_1723093152-200651123.png,"[-0.01234492 -0.0334249  -0.05375331 -0.09281907 -0.16637236 -0.28470309
 -0.44322754 -0.61689136]"
172_1723093152-234071533.png,"[-0.01189097 -0.03321281 -0.05413629 -0.09314416 -0.16633017 -0.28434624
 -0.44290989 -0.61696739]"
173_1723093152-267490967.png,"[-0.01222937 -0.03356597 -0.0542072  -0.09319619 -0.1664317  -0.28438292
 -0.44267698 -0.61637075]"
174_1723093152-300911865.png,"[-0.01189097 -0.03321281 -0.05413629 -0.09314416 -0.16633017 -0.28434624
 -0.44290989 -0.61696739]"
175_1723093152-334332275.png,"[-0.01167    -0.03332117 -0.0546209  -0.09339381 -0.16603376 -0.28353772
 -0.44196448 -0.61633565]"
176_1723093152-367753906.png,"[-0.0118051  -0.03298762 -0.05423745 -0.09369952 -0.16702798 -0.28450115
 -0.44182445 -0.61454284]"
177_1723093152-401175049.png,"[-0.01198771 -0.03306043 -0.05369087 -0.09277119 -0.16626373 -0.28465831
 -0.44347062 -0.61752732]"
178_1723093152-434597412.png,"[-0.01139808 -0.03042001 -0.05200112 -0.09416361 -0.17001567 -0.28738868
 -0.44084776 -0.60776113]"
179_1723093152-468019043.png,"[-0.0118051  -0.03298762 -0.05423745 -0.09369952 -0.16702798 -0.28450115
 -0.44182445 -0.61454284]"
180_1723093152-501442139.png,"[-0.0121462  -0.03334023 -0.05430321 -0.09374763 -0.16712944 -0.28454068
 -0.44159373 -0.61394183]"
181_1723093152-534864502.png,"[-0.01222937 -0.03356597 -0.0542072  -0.09319619 -0.1664317  -0.28438292
 -0.44267698 -0.61637075]"
182_1723093152-568288330.png,"[-0.01109265 -0.0319302  -0.05383709 -0.09381507 -0.16745644 -0.28497391
 -0.44207064 -0.61444192]"
183_1723093152-601711426.png,"[-0.0118051  -0.03298762 -0.05423745 -0.09369952 -0.16702798 -0.28450115
 -0.44182445 -0.61454284]"
184_1723093152-635135986.png,"[-0.01213328 -0.03384441 -0.05460369 -0.09309232 -0.16563949 -0.28318196
 -0.44171054 -0.61617607]"
185_1723093152-668559814.png,"[-0.01256138 -0.03405615 -0.05412428 -0.09257806 -0.16566438 -0.28414129
 -0.44359459 -0.61850363]"
186_1723093152-701984863.png,"[-0.01271492 -0.03368417 -0.05392798 -0.09337486 -0.16711878 -0.28486968
 -0.44191589 -0.61388555]"
187_1723093152-735409424.png,"[-0.01222937 -0.03356597 -0.0542072  -0.09319619 -0.1664317  -0.28438292
 -0.44267698 -0.61637075]"
