Image Filename,Coefficients
386.png,[ 0.1613394  -0.04763916  0.06417266 -0.0525831 ]
387.png,[ 0.1828935  -0.0797813   0.07628357 -0.05372209]
388.png,[ 0.20140215 -0.10145143  0.08349083 -0.05414604]
389.png,[ 0.21565794 -0.12082689  0.08926354 -0.05441054]
390.png,[ 0.15559754 -0.03086653  0.06508661 -0.06139799]
391.png,[ 0.13338586  0.03519734  0.01191509 -0.05132606]
392.png,[ 0.15761931 -0.0073144   0.03083523 -0.05381399]
393.png,[ 0.15875532 -0.0006169   0.02376223 -0.05291363]
394.png,[ 0.1675696  -0.00925598  0.02762885 -0.05277691]
395.png,[ 0.17988037 -0.03108839  0.0359851  -0.05366946]
396.png,[ 0.3382947  -0.37580423  0.2749675  -0.10778058]
397.png,[ 0.20765089 -0.0739985   0.05625541 -0.05698194]
398.png,[ 0.20040525 -0.05909461  0.04532494 -0.05507378]
399.png,[ 0.21058845 -0.06987572  0.05128607 -0.05600058]
400.png,[ 0.22246539 -0.08634638  0.05821509 -0.05684427]
401.png,[ 0.37124607 -0.41289261  0.28989503 -0.10940961]
402.png,[ 0.24574311 -0.12404906  0.07701775 -0.05956385]
403.png,[ 0.19778783 -0.07898814  0.09979257 -0.08281695]
404.png,[ 0.38200687 -0.42667789  0.29356877 -0.10982233]
405.png,[ 0.4066815  -0.45673868  0.30619617 -0.11115067]
406.png,[ 0.39913806 -0.43789428  0.29545142 -0.10958175]
407.png,[ 0.40252434 -0.44856412  0.30160227 -0.11083421]
408.png,[ 0.41948606 -0.47355926  0.31276652 -0.11227397]
409.png,[ 0.43456943 -0.503501    0.33967163 -0.11768809]
410.png,[ 0.22474978 -0.11350232  0.13974687 -0.08790668]
411.png,[ 0.43530433 -0.48610247  0.32664077 -0.11558277]
