Image Filename,Coefficients
426.png,[-0.10265425  0.14529732  0.16085801  0.06137608]
427.png,[-0.01494498 -0.19643549  0.47863816  0.01982734]
428.png,[ 0.03180612 -0.29869837  0.5534395   0.00913312]
429.png,[-0.02918181 -0.19414017  0.51589645  0.01377017]
430.png,[-0.5500211   0.82253839 -0.08598698  0.09871324]
431.png,[-0.1124247   0.16009367  0.20194716  0.0565729 ]
432.png,[-0.07447913  0.08767426  0.2551986   0.04797754]
433.png,[-0.17415123  0.26265867  0.17691536  0.05662475]
434.png,[-0.58097643  0.88935905 -0.08477287  0.09537316]
435.png,[-0.25396666  0.47689893  0.01696358  0.09653446]
436.png,[-0.23940609  0.42769807  0.06637726  0.08719943]
437.png,[-0.1790203   0.33192032  0.11201817  0.08620629]
438.png,[-0.24922019  0.46942298  0.03749849  0.09968861]
439.png,[-0.17326136  0.32562822  0.12368892  0.08720116]
440.png,[-0.20960209  0.39695868  0.08523759  0.09501107]
441.png,[-0.20848962  0.40793624  0.08157522  0.09483787]
442.png,[-0.20228358  0.39194842  0.10137213  0.09183398]
443.png,[-0.2687857   0.52725857  0.02617174  0.10238702]
444.png,[-0.17654792  0.3658287   0.11207489  0.09379242]
445.png,[-0.14029921  0.29786301  0.15854524  0.08630801]
446.png,[-0.08043192  0.19493285  0.21612085  0.07791258]
447.png,[-0.11465331  0.27890862  0.1645411   0.08834134]
448.png,[-0.09539411  0.24542569  0.19384219  0.08212503]
449.png,[-0.09365703  0.24513576  0.19555839  0.08068229]
450.png,[-0.16267856  0.3740002   0.13817581  0.08821078]
451.png,[-0.07323355  0.21317527  0.22996939  0.07658443]
452.png,[0.01139798 0.076488   0.29346669 0.06988858]
453.png,[-0.03080805  0.17213981  0.23705235  0.07988134]
454.png,[-0.07993512  0.3053406   0.13188713  0.10893884]
455.png,[-0.11390129  0.37110986  0.1030078   0.11171682]
456.png,[-0.0416814   0.24260646  0.18291402  0.10074972]
457.png,[-0.04526673  0.24329451  0.19445053  0.09743082]
458.png,[-0.00439889  0.16834063  0.23712395  0.09515049]
459.png,[ 0.13013149 -0.05524854  0.35871445  0.0776828 ]
460.png,[0.07150971 0.03756495 0.32944246 0.08105237]
461.png,[ 0.10747136 -0.02423022  0.36620714  0.07551924]
462.png,[-0.09843217  0.41995438  0.07022257  0.13689188]
463.png,[-0.1213281   0.51473075 -0.02578267  0.16854119]
464.png,[-0.17878095  0.63697907 -0.09128183  0.17819222]
465.png,[-0.12972352  0.5313216  -0.01826352  0.16789818]
466.png,[-0.0689887   0.43070251  0.03724598  0.16242802]
467.png,[-0.01841454  0.33930375  0.09440503  0.15474086]
468.png,[0.0102579  0.29094515 0.13551856 0.14978622]
469.png,[-0.08013234  0.46583168  0.03435516  0.17414498]
470.png,[0.00643544 0.30675103 0.12927287 0.16614836]
471.png,[0.05906309 0.20397119 0.20289034 0.15653473]
472.png,[0.00797174 0.30586444 0.15169585 0.16984219]
473.png,[0.15427721 0.03485561 0.31799773 0.14848484]
474.png,[-0.07020224  0.51070214  0.00231833  0.22095222]
475.png,[-0.03668549  0.43974793  0.05773898  0.21195829]
476.png,[0.00692376 0.37539201 0.08959284 0.21138777]
477.png,[0.00077208 0.40200198 0.07714215 0.21499429]
478.png,[0.03043699 0.35766873 0.09650773 0.21394046]
479.png,[0.04719167 0.34347228 0.11575022 0.21060952]
480.png,[0.09283301 0.26689847 0.15291084 0.20952107]
481.png,[0.18339632 0.11201814 0.2453385  0.19747143]
482.png,[0.184602   0.13063246 0.23358376 0.19875201]
483.png,[0.1324627  0.26563339 0.12703807 0.22558967]
484.png,[0.16773396 0.19378754 0.17795606 0.21903509]
485.png,[ 0.29511221 -0.03310457  0.30626255  0.20073322]
486.png,[ 0.29120048 -0.00235259  0.29868843  0.20120732]
487.png,[ 0.40633023 -0.20590317  0.4025624   0.1858021 ]
488.png,[ 0.43621767 -0.22370315  0.40796542  0.18839202]
489.png,[ 0.49062579 -0.30177016  0.43939815  0.18803986]
490.png,[ 0.57906907 -0.45287437  0.51946156  0.17640742]
491.png,[ 0.55479817 -0.35711081  0.45658673  0.18733549]
492.png,[ 0.64530866 -0.51419631  0.54765548  0.17101325]
493.png,[ 0.69558001 -0.56685129  0.55758217  0.17170298]
494.png,[ 0.68463407 -0.5310831   0.55326775  0.1710447 ]
495.png,[ 0.75621433 -0.65920826  0.62832423  0.15890403]
496.png,[ 0.9811437  -1.0496585   0.83285492  0.12940172]
497.png,[ 0.91832686 -0.90407716  0.76546902  0.13840643]
498.png,[ 1.08841363 -1.20588503  0.93273412  0.11269879]
499.png,[ 0.99710307 -1.00984912  0.82105771  0.13072483]
500.png,[ 1.12394343 -1.21909221  0.93852485  0.11313567]
501.png,[ 1.09108328 -1.09032333  0.84303343  0.13457153]
502.png,[ 1.25039286 -1.33536226  0.98934156  0.11121104]
503.png,[ 1.27529714 -1.35946483  1.00796727  0.10653576]
504.png,[ 1.45537592 -1.51615956  1.07332098  0.10203241]
505.png,[ 1.60022706 -1.71366125  1.16667263  0.09554974]
506.png,[ 1.54329398 -1.47819923  1.02858197  0.11737859]
507.png,[ 1.74554274 -1.77689422  1.18961072  0.09395626]
508.png,[ 1.98142374 -2.04262292  1.31621652  0.07867396]
509.png,[ 2.37732514 -2.43994142  1.46250899  0.06540645]
510.png,[ 2.68444334 -2.95313197  1.72046822  0.03140449]
511.png,[ 3.13345905 -3.42720234  1.86473879  0.02820413]
512.png,[ 2.95569259 -3.1152183   1.72532141  0.04541794]
513.png,[ 2.96088413 -3.06679725  1.65471364  0.03806045]
514.png,[ 3.32435071 -3.68133729  2.01345997 -0.02906429]
515.png,[ 3.98199157 -4.41643802  2.27740973 -0.01823271]
516.png,[ 4.2293455  -4.66020574  2.34960129 -0.02392878]
517.png,[ 4.51413694 -4.91833899  2.43576075 -0.03134308]
518.png,[ 4.52021213 -4.86757911  2.3817003  -0.02279145]
519.png,[ 5.72209153 -6.44546595  3.07710313 -0.1079579 ]
520.png,[ 5.55258616 -6.31660062  3.0426707  -0.10768645]
521.png,[ 6.08664152 -6.90626693  3.25304468 -0.12741535]
522.png,[ 6.16520564 -7.0109276   3.29315379 -0.13095633]
523.png,[ 5.76691331 -6.76793717  3.28803573 -0.17720284]
524.png,[ 6.32696551 -7.12624514  3.31859869 -0.1305231 ]
525.png,[ 6.04112172 -6.83406591  3.22022498 -0.12257093]
526.png,[ 6.04112172 -6.83406591  3.22022498 -0.12257093]
527.png,[ 6.11695772 -6.93462831  3.26029543 -0.12713702]
528.png,[ 6.11289957 -6.9358649   3.26630393 -0.12919186]
529.png,[ 6.33512209 -7.11597102  3.30982865 -0.1291095 ]
530.png,[ 6.28252412 -7.03292985  3.27202721 -0.12520366]
531.png,[ 5.9357587  -6.62364536  3.09355014 -0.09903018]
532.png,[ 6.08902513 -6.86991719  3.22346979 -0.12167745]
533.png,[ 6.35039525 -7.12111064  3.30599037 -0.12801371]
534.png,[ 5.3482751  -5.99427923  2.84411073 -0.09803842]
535.png,[ 6.26890669 -7.01398603  3.26370232 -0.1232429 ]
536.png,[ 6.20119646 -6.9112973   3.21570416 -0.1160247 ]
537.png,[ 5.62553561 -6.28591864  2.94784324 -0.10755475]
538.png,[ 6.28552179 -7.00610602  3.24203553 -0.11730718]
539.png,[ 6.53182387 -7.25610445  3.33717878 -0.1280137 ]
540.png,[ 6.5363992  -7.40962436  3.43728415 -0.14480451]
541.png,[ 6.2715408  -6.99987402  3.24828592 -0.11923649]
542.png,[ 6.79981131 -7.87932199  3.75837272 -0.22261644]
543.png,[ 6.41783706 -7.58507009  3.69398338 -0.22576004]
544.png,[ 5.90921605 -6.69619673  3.15306545 -0.11187196]
545.png,[ 5.95893357 -6.79531042  3.2161198  -0.12439691]
546.png,[ 5.88192121 -6.65256611  3.13094319 -0.10763699]
547.png,[ 6.02049283 -6.85624145  3.22310359 -0.12048075]
548.png,[ 6.02049283 -6.85624145  3.22310359 -0.12048075]
549.png,[ 5.97075597 -6.77281858  3.17991528 -0.1139423 ]
550.png,[ 5.91486173 -6.69392667  3.14820464 -0.11043631]
551.png,[ 5.95474322 -6.75341946  3.17580868 -0.11436194]
552.png,[ 5.96500062 -6.7547023   3.16466121 -0.11030351]
553.png,[ 5.924946   -6.70521118  3.15213491 -0.11109189]
554.png,[ 5.82026811 -6.565131    3.10361532 -0.10900672]
555.png,[ 5.94399718 -6.73377619  3.16242477 -0.11096216]
556.png,[ 5.90239865 -6.66845038  3.13088011 -0.10651032]
557.png,[ 5.93091074 -6.7036271   3.14642626 -0.10968501]
558.png,[ 6.54031737 -7.21507191  3.2907792  -0.11654005]
559.png,[ 5.9088818  -6.67781142  3.14061281 -0.10985104]
560.png,[ 6.02049283 -6.85624145  3.22310359 -0.12048075]
561.png,[ 5.86377909 -6.58616649  3.07804268 -0.09665133]
562.png,[ 5.89988983 -6.67347082  3.14093422 -0.1097679 ]
563.png,[ 5.89711385 -6.64107548  3.10586002 -0.10075556]
564.png,[ 5.73747742 -6.42426555  3.03238236 -0.09771633]
565.png,[ 5.91692076 -6.65423002  3.10132746 -0.09745706]
566.png,[ 5.88621492 -6.63610827  3.11799465 -0.10666664]
567.png,[ 5.84306592 -6.55881173  3.0724565  -0.09771442]
568.png,[ 5.82216344 -6.54208041  3.07649417 -0.10100041]
569.png,[ 5.68472984 -6.32766947  2.97288114 -0.08507025]
570.png,[ 5.74299049 -6.42894419  3.02305714 -0.09192743]
571.png,[ 5.81251951 -6.55625806  3.10548102 -0.11042519]
572.png,[ 5.67367002 -6.31726973  2.97324537 -0.08639184]
573.png,[ 5.72840354 -6.39113517  3.00113091 -0.08939613]
574.png,[ 5.68077138 -6.33428049  2.98447269 -0.08945704]
575.png,[ 5.84944581 -6.5777653   3.08483575 -0.09899211]
576.png,[ 5.8237073  -6.53756998  3.06244486 -0.0943049 ]
577.png,[ 5.60774741 -6.21083564  2.91734419 -0.07619777]
578.png,[ 5.77170205 -6.46765744  3.04248295 -0.09567893]
579.png,[ 5.85148507 -6.5707766   3.07435537 -0.09635975]
580.png,[ 6.13405019 -6.93913198  3.24594781 -0.12154182]
581.png,[ 5.50784788 -6.12293319  2.88724351 -0.08281309]
582.png,[ 5.46820416 -5.91888633  2.76227791 -0.06143007]
583.png,[ 4.79589324 -5.20195332  2.48145702 -0.03307224]
584.png,[ 4.43259792 -4.84006677  2.38471762 -0.03477143]
585.png,[ 3.85268766 -4.12219645  2.09945344 -0.00477354]
586.png,[ 3.38799217 -3.71193848  1.92853679  0.00948757]
587.png,[ 2.86890349 -3.09125232  1.66270459  0.03780838]
588.png,[ 2.75974516 -2.88403925  1.561126    0.0511043 ]
589.png,[ 2.37593807 -2.46418213  1.40437783  0.05689219]
590.png,[ 2.29917288 -2.52712134  1.4671548   0.04309516]
591.png,[ 1.86372828 -1.88822353  1.12938404  0.08766431]
592.png,[ 1.65516907 -1.66957835  1.02974357  0.09509608]
593.png,[ 1.75608267 -2.1532475   1.44368286 -0.01240356]
594.png,[ 1.52661904 -1.81146885  1.26375977  0.00956397]
595.png,[ 1.49442646 -1.73328794  1.19256209  0.02146788]
596.png,[ 1.31620112 -1.42971598  1.02751228  0.04259146]
597.png,[ 1.16359438 -1.16799867  0.87574631  0.06464368]
598.png,[ 1.09053517 -1.06990138  0.83410909  0.06347964]
599.png,[ 1.02668177 -0.97680545  0.7780017   0.07075454]
600.png,[ 0.99533128 -0.9661477   0.77485739  0.06044087]
601.png,[ 0.91368406 -0.80343412  0.68373621  0.07053707]
602.png,[ 0.91044442 -0.86863957  0.73240577  0.05441548]
603.png,[ 0.80525876 -0.67320566  0.60717134  0.0760099 ]
604.png,[ 0.83743267 -0.74681134  0.6404979   0.06837537]
605.png,[ 0.72132372 -0.53647197  0.51357997  0.08621889]
606.png,[ 0.94654806 -1.03352469  0.8408356   0.01853879]
607.png,[ 0.79174991 -0.80316798  0.7481805   0.01954749]
608.png,[ 0.66213429 -0.57750061  0.61816472  0.03841886]
609.png,[ 0.57124635 -0.42812654  0.5295811   0.05308145]
610.png,[ 0.64046326 -0.59189873  0.61933952  0.03744048]
611.png,[ 0.48377961 -0.34299305  0.49738895  0.04475284]
612.png,[ 0.63017297 -0.58930773  0.61457959  0.031105  ]
613.png,[ 0.47125388 -0.31576504  0.45197326  0.05609806]
614.png,[ 0.52743983 -0.47452245  0.57538363  0.02228331]
615.png,[ 0.45936888 -0.33291303  0.47387761  0.04598625]
616.png,[ 0.38337571 -0.17056699  0.35422525  0.06606113]
617.png,[ 0.28973848 -0.03372409  0.28565712  0.07574075]
618.png,[ 0.30971335 -0.06573729  0.2722998   0.07959694]
619.png,[ 0.30728896 -0.09993653  0.3147935   0.06928298]
620.png,[0.22193268 0.01976347 0.27921913 0.05748024]
621.png,[0.18384205 0.08862438 0.23065034 0.0624949 ]
622.png,[0.16597574 0.13255595 0.18326892 0.07182715]
623.png,[0.12890269 0.194935   0.13651801 0.07409797]
624.png,[0.13642196 0.20029796 0.08577901 0.10591764]
625.png,[ 0.30144493 -0.16819434  0.35244906  0.02814145]
626.png,[0.14870632 0.1346971  0.13893919 0.07604921]
627.png,[0.17016819 0.09952537 0.14183096 0.07770278]
628.png,[0.18778852 0.06089849 0.15188125 0.07494539]
629.png,[0.08787051 0.25441642 0.03268984 0.09117772]
630.png,[0.12577056 0.20202542 0.0315449  0.09330343]
631.png,[0.16994558 0.07443901 0.13823345 0.06078333]
632.png,[0.10510192 0.20491557 0.05229511 0.07078217]
633.png,[0.12767852 0.16416183 0.0553518  0.07122113]
634.png,[-0.01229458  0.40946959 -0.07850896  0.08341465]
635.png,[-0.03681683  0.44195097 -0.1023019   0.08826941]
636.png,[-0.00642657  0.40317839 -0.09987675  0.09342337]
637.png,[-0.02643782  0.42347995 -0.11851764  0.09379777]
638.png,[ 0.05139072  0.28159598 -0.04649615  0.08211818]
639.png,[-0.02016189  0.35595576 -0.0480647   0.06396877]
640.png,[0.02625366 0.26104739 0.00234526 0.05689892]
641.png,[0.06047399 0.20334487 0.01779154 0.06030402]
642.png,[0.11768021 0.08095319 0.08445236 0.04672102]
643.png,[ 0.01273336  0.28404585 -0.04637102  0.06796795]
644.png,[0.06104398 0.18650496 0.00427815 0.06137514]
645.png,[0.10906555 0.09541449 0.04271214 0.05731456]
646.png,[-0.00603419  0.27381443 -0.03576524  0.06138441]
647.png,[ 0.03587499  0.20156703 -0.00220566  0.05717653]
648.png,[-0.019297    0.31668483 -0.09008811  0.07244177]
649.png,[-0.01397136  0.29197627 -0.07905051  0.07143304]
650.png,[ 0.00274749  0.26294642 -0.06813251  0.07263504]
651.png,[-0.01467753  0.27567265 -0.0768749   0.07170444]
652.png,[-0.00929967  0.26400266 -0.07571957  0.07434385]
653.png,[ 0.02839985  0.1879671  -0.03883745  0.06709893]
654.png,[ 0.04921209  0.13622692 -0.01242127  0.06355173]
655.png,[-0.08065351  0.36405961 -0.13293026  0.07948976]
656.png,[ 0.07790652  0.09181901 -0.01479274  0.06568123]
657.png,[-0.54631199  1.17171952 -0.55765017  0.14208167]
658.png,[ 0.10869029  0.07063942 -0.05857788  0.08013149]
659.png,[-0.05549353  0.3869066  -0.24056766  0.09727355]
660.png,[ 0.07672113  0.07775039 -0.01919495  0.04843648]
661.png,[ 0.11729912 -0.00863437  0.0258356   0.04233369]
662.png,[0.09007264 0.02171852 0.01380706 0.04357256]
663.png,[ 0.07408158  0.06149999 -0.0215817   0.05104783]
664.png,[ 0.07759274  0.04546139 -0.0089717   0.04726768]
665.png,[0.08570988 0.02032856 0.00620857 0.04515203]
666.png,[-0.38669825  0.8019791  -0.3617638   0.09676154]
667.png,[-0.40149539  0.81783811 -0.36949149  0.09811964]
668.png,[-0.40758622  0.81789556 -0.36757293  0.09626385]
669.png,[-0.10002272  0.27630773 -0.04007394  0.04527389]
670.png,[-0.11533385  0.29212839 -0.04251249  0.04665127]
671.png,[-0.06404516  0.18498497  0.01375077  0.0372655 ]
672.png,[-0.09578718  0.22330545 -0.00042806  0.03879031]
673.png,[-0.07206195  0.14782551  0.06432338  0.02147452]
674.png,[0.03035341 0.05008131 0.01131173 0.04405514]
675.png,[-0.14766704  0.26446174  0.00688054  0.02556816]
676.png,[-0.11220713  0.19377517  0.04393107  0.02152802]
677.png,[-0.07501801  0.13186771  0.06944406  0.01761003]
678.png,[-0.18290873  0.3994638  -0.15578568  0.05651358]
679.png,[-0.16625821  0.39245858 -0.17520772  0.06263265]
680.png,[-0.11781772  0.30333514 -0.13036705  0.05545777]
681.png,[-0.16397847  0.37180353 -0.1614027   0.06060041]
682.png,[-0.13220884  0.30126487 -0.1193101   0.05395131]
683.png,[-0.14253718  0.32016405 -0.13430644  0.0559267 ]
684.png,[-0.09843127  0.22779447 -0.08073353  0.048637  ]
685.png,[-0.07744596  0.18613774 -0.06105884  0.045873  ]
686.png,[-0.1119483   0.27101847 -0.12399918  0.05684259]
687.png,[-0.12490909  0.27930113 -0.12591897  0.05770157]
688.png,[-0.28395783  0.58453244 -0.29850256  0.08143229]
689.png,[-0.20145829  0.4307475  -0.22209697  0.07106411]
690.png,[-0.20892509  0.43797668 -0.22524587  0.07157434]
691.png,[-0.25120101  0.52579242 -0.28648693  0.08225259]
692.png,[-0.12411704  0.30424592 -0.17801708  0.06761937]
693.png,[-0.2191859   0.44597948 -0.24191136  0.07579666]
694.png,[-0.19290413  0.4003835  -0.2221925   0.07353685]
695.png,[-0.1042825   0.2678522  -0.17930211  0.07116114]
696.png,[-0.19109517  0.34704823 -0.15282305  0.04189631]
697.png,[-0.08167853  0.15346905 -0.0494636   0.0224792 ]
698.png,[ 0.04790067 -0.14455856  0.15524353 -0.01977455]
699.png,[ 0.0065966  -0.07623183  0.12156222 -0.01531909]
700.png,[-0.17789219  0.3451007  -0.20427339  0.06415396]
701.png,[-0.1757941   0.33972269 -0.20075068  0.06396677]
702.png,[-0.12184477  0.22266627 -0.14476744  0.06300651]
703.png,[-0.18536276  0.37752794 -0.25506346  0.08241326]
704.png,[-0.10306585  0.20464981 -0.1486849   0.05937146]
705.png,[-0.11321003  0.21653728 -0.15085215  0.05886346]
706.png,[-0.15828617  0.26302596 -0.16186173  0.05885885]
707.png,[ 0.1616534  -0.29662505  0.13393735  0.00858993]
708.png,[ 0.25112231 -0.55146311  0.34159022 -0.0426133 ]
709.png,[ 0.18665562 -0.42173533  0.25393583 -0.02878931]
710.png,[ 0.14678849 -0.32138122  0.17986711 -0.01653552]
711.png,[ 0.26110701 -0.537312    0.29195121 -0.03285576]
712.png,[-0.03397629 -0.03406433  0.04731075 -0.00931118]
713.png,[ 0.02056104 -0.10699264  0.0556306  -0.00645781]
714.png,[ 0.02848477 -0.08583075 -0.00246552  0.00543386]
715.png,[ 0.11686969 -0.22016578  0.03875795  0.00379426]
716.png,[ 0.10860384 -0.237063    0.08892923 -0.02990202]
717.png,[ 0.17445232 -0.35709814  0.13442691 -0.03497505]
718.png,[ 0.12227917 -0.25362952  0.06447653 -0.02489128]
719.png,[ 0.03310832 -0.10713363 -0.00280494 -0.02407194]
720.png,[ 0.08186192 -0.18414022  0.02336937 -0.02358352]
721.png,[ 0.0959192  -0.21743052  0.04461331 -0.02821051]
722.png,[-0.02743673  0.01207246 -0.0849483  -0.0120627 ]
723.png,[-0.02996212  0.03495912 -0.11271151 -0.00412714]
724.png,[ 0.00050109 -0.02284449 -0.08358224 -0.00969907]
725.png,[-0.02149402  0.00747777 -0.09732544 -0.00765798]
726.png,[-0.01848269 -0.00668881 -0.08740192 -0.0095784 ]
727.png,[-0.01875416 -0.01044123 -0.0831723  -0.01041536]
728.png,[-0.04861978  0.03670229 -0.10395474 -0.00768124]
729.png,[-0.04511099  0.03207533 -0.10641754 -0.00549842]
730.png,[-0.09048843  0.09568711 -0.12812686 -0.00487164]
731.png,[-0.11158019  0.11333193 -0.12583809 -0.00568219]
732.png,[ 0.08520195 -0.27786744  0.10008735 -0.03837244]
733.png,[ 0.12695747 -0.34204381  0.11814465 -0.03181432]
734.png,[ 0.0916003  -0.28565917  0.09413031 -0.02902413]
735.png,[ 0.02147419 -0.16167983  0.03218243 -0.02038997]
736.png,[-0.17254066  0.23851608 -0.23252495  0.03619871]
737.png,[-0.04301347 -0.05638942 -0.04188597  0.0072932 ]
738.png,[-0.07995499  0.0034281  -0.06880502  0.01083564]
739.png,[-0.12791096  0.07934888 -0.10324742  0.01616079]
740.png,[-0.17362483  0.15709722 -0.1407328   0.02119802]
741.png,[-0.08670563  0.0102203  -0.08019642  0.02219702]
742.png,[ 0.0138923  -0.22464437  0.07907213 -0.00311447]
743.png,[-0.05609481 -0.11965683  0.03641     0.00157496]
744.png,[-0.25283127  0.27141462 -0.20525031  0.0485985 ]
745.png,[-0.26614837  0.27319377 -0.18781849  0.04373784]
746.png,[-0.22647336  0.21529018 -0.17979102  0.0544086 ]
747.png,[-0.22292878  0.20296009 -0.16887554  0.05237375]
748.png,[-0.07345285 -0.08826204 -0.00118627  0.02820182]
749.png,[-0.11120553 -0.03362951 -0.01978809  0.0299252 ]
750.png,[-0.25244825  0.27616094 -0.23738581  0.08003437]
751.png,[-0.3361164   0.40476759 -0.28820773  0.08510641]
752.png,[-0.35441607  0.43206515 -0.29838239  0.08647532]
753.png,[-0.34717743  0.41767939 -0.28890766  0.08504602]
754.png,[-0.34481264  0.40866181 -0.28086134  0.08353609]
755.png,[-0.3393766   0.39505992 -0.27317728  0.08208471]
756.png,[-0.22100613  0.15428133 -0.12384175  0.05969082]
757.png,[-0.29959793  0.28765941 -0.19219105  0.06978464]
758.png,[-0.29813804  0.28031754 -0.18557117  0.06844993]
759.png,[-0.23479658  0.1783763  -0.14150805  0.07089956]
760.png,[-0.2404783   0.18142797 -0.13853922  0.07038342]
761.png,[-0.26173253  0.21735375 -0.15618784  0.0722888 ]
762.png,[-0.24278777  0.17331574 -0.13096197  0.06871009]
763.png,[-0.25614442  0.19959024 -0.14159138  0.07011364]
764.png,[-0.25247014  0.19425025 -0.13861532  0.06983427]
765.png,[-0.28244247  0.23804813 -0.15554818  0.07212067]
766.png,[-0.33217701  0.33324248 -0.23035893  0.09960231]
767.png,[-0.35205418  0.37549783 -0.26308246  0.1058051 ]
768.png,[-0.34769317  0.33985458 -0.22675981  0.09801011]
769.png,[-0.35630761  0.3580264  -0.2359935   0.09983475]
770.png,[-0.3542217   0.34377998 -0.22562391  0.09781537]
771.png,[-0.37031156  0.37356084 -0.23984088  0.09994119]
772.png,[-0.38392348  0.39946619 -0.25199504  0.10198253]
773.png,[-0.23755992  0.04675242  0.019643    0.02229307]
774.png,[-0.3949432   0.39274615 -0.24063622  0.09929332]
775.png,[-0.3979395   0.39970324 -0.24770063  0.10114854]
776.png,[-0.18880353 -0.04468433  0.06849976  0.01526129]
777.png,[-0.22009556 -0.0010789   0.04750755  0.01797459]
778.png,[-0.19101204 -0.04725662  0.06439039  0.01663628]
779.png,[-0.35478297  0.31455855 -0.210449    0.0972935 ]
780.png,[-0.37299997  0.33410682 -0.21462708  0.09671146]
781.png,[-0.22591969  0.01011239  0.03073602  0.02237196]
782.png,[-0.48000253  0.55645184 -0.35390021  0.11874596]
783.png,[-0.35529349  0.23837037 -0.09845498  0.04026055]
784.png,[-0.34885146  0.22744127 -0.09152179  0.03865252]
785.png,[-0.30272294  0.14104782 -0.05001788  0.03395054]
786.png,[-0.29938427  0.12433281 -0.03817092  0.03130578]
787.png,[-0.32166646  0.17710799 -0.07716885  0.03819099]
788.png,[-0.45514919  0.48315029 -0.3258234   0.11613216]
789.png,[-0.25519871  0.04674414 -0.01476731  0.03061381]
790.png,[-0.26757757  0.05375851 -0.00613882  0.02726151]
791.png,[-0.20802104 -0.02281699  0.00668054  0.02990698]
792.png,[-0.11040191 -0.28199154  0.21595806 -0.02281161]
793.png,[-0.03214098 -0.4274353   0.29118603 -0.03347159]
794.png,[-0.23261013 -0.0005576  -0.02297383  0.05498148]
795.png,[-0.41147427  0.36309725 -0.24355062  0.08903632]
796.png,[-0.3409803   0.23039648 -0.17866798  0.0800886 ]
797.png,[-0.36457868  0.26756054 -0.19629753  0.08289466]
798.png,[-0.16371827 -0.17817649  0.12306316 -0.00496047]
799.png,[-0.55127434  0.62301488 -0.39846522  0.10631567]
800.png,[-0.52259426  0.56529818 -0.37247699  0.10350377]
801.png,[-0.51398887  0.5442501  -0.35971575  0.10186779]
802.png,[-0.47566205  0.48647712 -0.34033892  0.09913886]
803.png,[-0.44836288  0.42019259 -0.30074899  0.09181469]
804.png,[-0.54428981  0.60660433 -0.41721574  0.10986683]
805.png,[-0.63641607  0.77557422 -0.5053494   0.11624689]
806.png,[-0.6292096   0.7618472  -0.4998392   0.11624951]
807.png,[-0.46214715  0.40316473 -0.25582481  0.06084555]
808.png,[-0.55002444  0.58570767 -0.37413223  0.07874195]
809.png,[-0.5688588   0.61659026 -0.3949778   0.08270145]
810.png,[-0.60886687  0.66405502 -0.40696296  0.07685116]
811.png,[-0.7095862   0.89695429 -0.55645971  0.1002229 ]
812.png,[-0.64692272  0.78337277 -0.50360612  0.09371508]
813.png,[-0.68586875  0.82969558 -0.52730631  0.09621573]
814.png,[-0.4412464   0.33972156 -0.22622022  0.0385297 ]
815.png,[-0.6959474   0.86245682 -0.57192362  0.106072  ]
816.png,[-0.487585    0.45978333 -0.32202224  0.05635634]
817.png,[-0.62838486  0.69648557 -0.43821074  0.06425186]
818.png,[-0.60463259  0.63559685 -0.39791364  0.05750836]
819.png,[-0.59674764  0.61022316 -0.38660016  0.0570619 ]
820.png,[-0.58589917  0.58836832 -0.38593921  0.05728795]
821.png,[-0.65261568  0.72617229 -0.4698638   0.06902881]
822.png,[-0.64606957  0.709292   -0.45413763  0.06628421]
823.png,[-0.66092845  0.76102785 -0.4944424   0.07605714]
824.png,[-0.66206629  0.76347279 -0.49433905  0.07474312]
825.png,[-0.66739682  0.77119443 -0.49899001  0.07421892]
826.png,[-0.64799414  0.73618202 -0.4788394   0.07230857]
827.png,[-0.63175998  0.70280126 -0.45883677  0.06905741]
828.png,[-0.64799414  0.73618202 -0.4788394   0.07230857]
829.png,[-0.64924597  0.74751231 -0.48433467  0.07331556]
830.png,[-0.63496131  0.72564126 -0.47453352  0.07208319]
831.png,[-0.60119766  0.66184902 -0.4378186   0.06562652]
832.png,[-0.65254648  0.74154257 -0.4810312   0.07260613]
833.png,[-0.636612    0.71565369 -0.4684211   0.07085239]
834.png,[-0.62905543  0.7155636  -0.47080889  0.07183848]
835.png,[-0.64126018  0.72115194 -0.47034622  0.07104392]
836.png,[-0.63311048  0.72245057 -0.47636027  0.07162136]
837.png,[-0.60814297  0.65835023 -0.43431952  0.06471658]
838.png,[-0.62402145  0.70525753 -0.4648244   0.070881  ]
839.png,[-0.62402145  0.70525753 -0.4648244   0.070881  ]
840.png,[-0.51651059  0.45517681 -0.27639061  0.02301408]
841.png,[-0.62916301  0.71764832 -0.47547349  0.07173333]
842.png,[-0.62813979  0.71042177 -0.4659407   0.07080786]
843.png,[-0.62402145  0.70525753 -0.4648244   0.070881  ]
844.png,[-0.62916301  0.71764832 -0.47547349  0.07173333]
845.png,[-0.62402145  0.70525753 -0.4648244   0.070881  ]
846.png,[-0.62038684  0.69350847 -0.45348186  0.06783969]
847.png,[-0.60541347  0.67432551 -0.44923648  0.06804143]
848.png,[-0.63248409  0.71652671 -0.47805619  0.07228724]
849.png,[-0.62323432  0.71185081 -0.47366422  0.07292453]
850.png,[-0.63176492  0.72700701 -0.48147919  0.07386496]
851.png,[-0.61123461  0.67803835 -0.44638118  0.06695538]
852.png,[-0.62439088  0.71015841 -0.46946148  0.0713077 ]
853.png,[-0.53347423  0.47627321 -0.28777909  0.02611078]
854.png,[-0.63046216  0.7283469  -0.48671944  0.07416141]
