Image Filename,Coefficients
872.png,[-0.31553949  0.82493863 -0.1203628   0.25753576]
873.png,[-0.0984931   0.36669565  0.20609146  0.17240795]
874.png,[-0.12896161  0.40839216  0.1936324   0.17285812]
875.png,[-0.31918208  0.83025219 -0.12048403  0.25572022]
876.png,[-0.33177327  0.82599604 -0.09131144  0.23108864]
877.png,[-0.31932916  0.80089263 -0.09274127  0.23713184]
878.png,[-0.17007156  0.49629876  0.09679834  0.19055704]
879.png,[-0.15576572  0.4963842   0.06957311  0.19382181]
880.png,[-0.15990532  0.49887864  0.06515124  0.18368004]
881.png,[-0.15400283  0.47309312  0.08126218  0.18030633]
882.png,[-0.20851086  0.57360518  0.01188559  0.18704567]
883.png,[-0.20689883  0.59693118 -0.03582266  0.19572082]
884.png,[-0.33884399  0.79561528 -0.11794232  0.18167719]
885.png,[-0.02970168  0.15182715  0.30731331  0.08028013]
886.png,[-0.11698012  0.34861477  0.16733941  0.09801347]
887.png,[-0.14884537  0.44238623  0.07567934  0.11130761]
888.png,[-0.09722471  0.29364972  0.19927941  0.07189289]
889.png,[-0.12296924  0.35951478  0.14183347  0.07892285]
890.png,[-0.23055849  0.54967929  0.03021016  0.09086435]
891.png,[-0.22018363  0.53996087  0.01237847  0.09524243]
892.png,[-0.13476406  0.38752028  0.08450851  0.08661957]
893.png,[-0.10946139  0.32492116  0.1168996   0.08296499]
894.png,[-0.08992299  0.27876615  0.13971752  0.08002034]
895.png,[-0.03854248  0.18248263  0.18823149  0.07414053]
896.png,[-0.06257837  0.20474403  0.18534764  0.07442804]
897.png,[-0.09354371  0.23800645  0.18532789  0.0755334 ]
898.png,[-0.00618337  0.05173893  0.2904915   0.06929771]
899.png,[-0.05851219  0.1346538   0.25510005  0.07390881]
900.png,[-0.03033676  0.05681279  0.31319128  0.06556847]
901.png,[-0.07612267  0.16406827  0.22236954  0.09616132]
902.png,[-0.16206477  0.2868288   0.18320841  0.101428  ]
903.png,[-0.09961699  0.1292576   0.2982437   0.08154089]
904.png,[-0.13035522  0.16320428  0.29664636  0.08182235]
905.png,[-0.70181672  1.03402219 -0.06726724  0.13389305]
906.png,[-0.18975458  0.24460422  0.27675294  0.08394485]
907.png,[-0.08929658  0.03794675  0.39946794  0.06939734]
908.png,[-0.1237378   0.08582356  0.38476932  0.07180403]
909.png,[-0.19699203  0.23748461  0.27985525  0.09900965]
910.png,[-0.18881228  0.20163683  0.31232588  0.09749545]
911.png,[-0.84383148  1.22845471 -0.16029963  0.17757031]
912.png,[-0.89588566  1.29112103 -0.1717579   0.17746373]
913.png,[-0.8910084   1.29048762 -0.18538314  0.18888154]
914.png,[-0.86997865  1.2198413  -0.12670412  0.17919109]
915.png,[-0.83620743  1.15857975 -0.09357692  0.17708957]
916.png,[-0.40214227  0.55752045  0.12041334  0.15720127]
917.png,[ 0.19504183 -0.88921899  1.07881293  0.02912392]
918.png,[ 0.21093254 -0.91675605  1.08436812  0.03528222]
919.png,[ 0.18278309 -0.88715533  1.08150374  0.03520887]
920.png,[ 0.27173843 -1.06760596  1.18667932  0.02020116]
921.png,[ 0.22779094 -1.00542554  1.16290752  0.02446756]
922.png,[ 0.26143551 -1.0891095   1.21556002  0.0197396 ]
923.png,[-0.51196058  0.65386802  0.14262194  0.15676814]
924.png,[-0.53388368  0.70242741  0.10739046  0.16768666]
925.png,[-0.56022722  0.7086677   0.13425738  0.16061636]
926.png,[-0.49062747  0.57146391  0.21282186  0.15314667]
927.png,[-0.54732276  0.65724505  0.17563658  0.16068443]
928.png,[-0.50305099  0.56380801  0.23563113  0.15184906]
929.png,[-0.53761909  0.59561037  0.23940333  0.1491563 ]
930.png,[-0.56167735  0.65682933  0.18603169  0.16773472]
931.png,[-0.70149367  0.92102919  0.02098577  0.2071446 ]
932.png,[-0.63215501  0.77867853  0.10841693  0.19526932]
933.png,[-0.60215898  0.70361759  0.15792681  0.19003778]
934.png,[-0.64710543  0.77850744  0.11505526  0.20377529]
935.png,[-0.61642041  0.71569311  0.15806345  0.19402832]
936.png,[-0.55413925  0.58987359  0.22938236  0.18721971]
937.png,[-0.5463512   0.5515827   0.26916431  0.17878066]
938.png,[-0.58493105  0.61910844  0.22951401  0.1899763 ]
939.png,[-0.64603323  0.7165874   0.18456752  0.19850043]
940.png,[-0.61126796  0.65331412  0.2103379   0.20085095]
941.png,[-0.52169478  0.47856091  0.30897944  0.18870979]
942.png,[-0.53716695  0.51733162  0.27770338  0.19678404]
943.png,[-0.55436504  0.53660722  0.28052926  0.19135963]
944.png,[-0.55230067  0.53245748  0.28313908  0.19085809]
945.png,[-0.5523777   0.53687487  0.27780707  0.19205811]
946.png,[-0.48949895  0.42512611  0.33129176  0.18820616]
947.png,[-0.52893671  0.49883598  0.29112554  0.19366269]
948.png,[-0.55444228  0.54102337  0.27519904  0.19255923]
949.png,[-0.54722322  0.51090572  0.32413035  0.15980562]
950.png,[-0.55230067  0.53245748  0.28313908  0.19085809]
951.png,[-0.5523777   0.53687487  0.27780707  0.19205811]
952.png,[-0.51987421  0.47058477  0.3181818   0.18558572]
953.png,[-0.56267962  0.5357679   0.31212266  0.16146699]
954.png,[-0.52550845  0.49935307  0.28616028  0.19505591]
955.png,[-0.59338682  0.60916101  0.24235163  0.19558314]
956.png,[-0.55094434  0.53709699  0.27560824  0.19274146]
957.png,[-0.58529624  0.5950347   0.25059458  0.19361186]
958.png,[-0.58736102  0.59918359  0.24798632  0.19411302]
959.png,[-0.52749918  0.49910395  0.2888666   0.19435889]
960.png,[-0.56922987  0.56561898  0.263252    0.19381243]
961.png,[-0.58736102  0.59918359  0.24798632  0.19411302]
962.png,[-0.5523777   0.53687487  0.27780707  0.19205811]
963.png,[-0.60324827  0.62231082  0.23952627  0.19431211]
964.png,[-0.54474976  0.52859211  0.27352182  0.19657028]
965.png,[-0.55859965  0.54705451  0.27375162  0.19204491]
966.png,[-0.54332159  0.52881972  0.27132433  0.19725181]
967.png,[-0.5564314   0.52281924  0.30167772  0.18397897]
968.png,[-0.56366755  0.55754451  0.26626899  0.19349359]
969.png,[-0.56094338  0.55129094  0.26991543  0.19332453]
970.png,[-0.60766241  0.64340022  0.21777721  0.20001331]
971.png,[-0.57086041  0.56845428  0.26193983  0.19391673]
972.png,[-0.59794165  0.6161444   0.2347393   0.19896526]
973.png,[-0.63908652  0.69773471  0.19276804  0.20163269]
974.png,[-0.5860573   0.59071169  0.25209067  0.19522279]
975.png,[-0.56366755  0.55754451  0.26626899  0.19349359]
976.png,[-0.55342736  0.5202208   0.3198612   0.1602449 ]
977.png,[-0.58255953  0.58678563  0.25249968  0.19540505]
978.png,[-0.56013626  0.5539014   0.26015578  0.19866812]
979.png,[-0.57305349  0.57040375  0.26309279  0.19292734]
980.png,[-0.5814661   0.58336774  0.25483372  0.19534033]
981.png,[-0.54439013  0.52858576  0.27238443  0.19697245]
982.png,[-0.6637056   0.73687011  0.17388887  0.20429822]
983.png,[-0.58179532  0.60106881  0.23764454  0.19779974]
984.png,[-0.58049464  0.58263655  0.25510806  0.19490387]
985.png,[-0.57604502  0.59580473  0.2318949   0.2025431 ]
986.png,[-0.64119833  0.70197831  0.19010006  0.20214537]
987.png,[-0.61406268  0.65839076  0.21051008  0.19945621]
988.png,[-0.55806929  0.54975045  0.26276307  0.19816788]
989.png,[-0.61866523  0.65110447  0.22131865  0.19791639]
990.png,[-0.61834747  0.66276664  0.20782663  0.20113689]
991.png,[-0.5553366   0.54653473  0.26256922  0.19892518]
992.png,[-0.55122436  0.53395151  0.29815556  0.16683839]
993.png,[-0.6301699   0.67829245  0.20156576  0.20216621]
994.png,[-0.60766241  0.64340022  0.21777721  0.20001331]
995.png,[-0.60105525  0.62036145  0.23837325  0.19530151]
996.png,[-0.55088378  0.53884726  0.26709603  0.19774144]
997.png,[-0.60455283  0.62428712  0.23796448  0.19511921]
998.png,[-0.58532099  0.57274876  0.27967373  0.1845565 ]
999.png,[-0.61834747  0.66276664  0.20782663  0.20113689]
1000.png,[-0.57164303  0.57410473  0.25604648  0.19512127]
1001.png,[-0.6188373   0.64540394  0.23326274  0.19198061]
1002.png,[-0.6223686   0.66625224  0.20651579  0.2016485 ]
1003.png,[-0.62448032  0.67049565  0.20384793  0.20216116]
1004.png,[-0.62448032  0.67049565  0.20384793  0.20216116]
1005.png,[-0.58382215  0.58546215  0.25462621  0.1952589 ]
1006.png,[-0.63228141  0.68253546  0.19889813  0.20267883]
1007.png,[-0.6223686   0.66625224  0.20651579  0.2016485 ]
1008.png,[-0.6637056   0.73687011  0.17388887  0.20429822]
1009.png,[-0.59598671  0.6061928   0.25098898  0.19097219]
1010.png,[-0.57381936  0.5724266   0.26025509  0.1937001 ]
1011.png,[-0.6380056   0.69467054  0.19138605  0.203799  ]
1012.png,[-0.6301699   0.67829245  0.20156576  0.20216621]
1013.png,[-0.6637056   0.73687011  0.17388887  0.20429822]
1014.png,[-0.65379283  0.72058696  0.18150648  0.2032679 ]
1015.png,[-0.6223686   0.66625224  0.20651579  0.2016485 ]
1016.png,[-0.50922103  0.45969653  0.31667972  0.18734545]
