Image Filename,Coefficients
405.png,[ 0.23851878 -0.13177822  0.099241   -0.13592563]
406.png,[ 0.23993883 -0.15564067  0.13305005 -0.1436209 ]
407.png,[ 0.24049161 -0.15812207  0.13311299 -0.14366298]
408.png,[ 0.26099173 -0.19637869  0.15552115 -0.14719567]
409.png,[ 0.2770133  -0.21058711  0.16040876 -0.14757158]
410.png,[ 0.25461138 -0.16967198  0.13628738 -0.14406339]
411.png,[ 0.27401978 -0.19455811  0.14692717 -0.14528289]
412.png,[ 0.28283967 -0.20266046  0.14923336 -0.14550243]
413.png,[ 0.29876501 -0.22070302  0.15489311 -0.14593188]
414.png,[ 0.31694866 -0.24642985  0.16878116 -0.14822052]
415.png,[ 0.31150791 -0.22163055  0.15067672 -0.14505389]
416.png,[ 0.3281457  -0.25363346  0.16662563 -0.14750885]
417.png,[ 0.34564719 -0.29959593  0.21162769 -0.15693536]
418.png,[ 0.48510128 -0.56864293  0.36370941 -0.17831713]
419.png,[ 0.48892894 -0.57074169  0.3649049  -0.17858242]
420.png,[ 0.5138385  -0.60435035  0.38039002 -0.18066151]
421.png,[ 0.4531776  -0.5027385   0.33079588 -0.17432379]
422.png,[ 0.394383   -0.31395883  0.16913592 -0.13208127]
423.png,[-0.4342291   1.1685638  -0.56685822 -0.02680727]
424.png,[ 0.31947047 -0.18697875  0.112527   -0.12465337]
425.png,[ 0.36799559 -0.26103269  0.15599218 -0.13179384]
426.png,[ 0.30979828 -0.14104457  0.0913281  -0.1224906 ]
427.png,[ 0.26573813 -0.06853234  0.05545502 -0.11760932]
428.png,[ 0.46674067 -0.44408813  0.25146152 -0.13716955]
429.png,[ 0.51077989 -0.51059437  0.29372281 -0.14468179]
430.png,[ 0.55721732 -0.57754909  0.32598028 -0.1487143 ]
431.png,[ 0.453512   -0.39174869  0.2349661  -0.13651683]
432.png,[ 0.38080095 -0.26994968  0.17820898 -0.12959229]
433.png,[ 0.33457264 -0.17437062  0.12399366 -0.11911792]
434.png,[ 0.53104559 -0.54919913  0.34671093 -0.15399073]
435.png,[ 0.4659928  -0.44730883  0.30478898 -0.14999516]
436.png,[ 0.60652949 -0.66681393  0.39762789 -0.15387576]
437.png,[ 0.56536932 -0.57839786  0.35215942 -0.14776483]
438.png,[ 0.56865664 -0.57089219  0.34690583 -0.1459336 ]
439.png,[ 0.52342354 -0.46486655  0.25287887 -0.11373585]
440.png,[ 0.56563088 -0.53075364  0.29149038 -0.12021334]
441.png,[ 0.55340961 -0.49283214  0.27039609 -0.11736074]
442.png,[ 0.52807654 -0.44648338  0.24557712 -0.11410155]
443.png,[ 0.52133522 -0.43086229  0.24418721 -0.11464935]
444.png,[ 0.53246975 -0.43728133  0.24816624 -0.11573494]
445.png,[ 0.67784352 -0.73244229  0.4346097  -0.14511273]
446.png,[ 0.65297112 -0.67025588  0.39924646 -0.13981367]
447.png,[ 0.74820343 -0.82236271  0.45627451 -0.13801676]
448.png,[ 0.76650109 -0.8528382   0.48215235 -0.14310854]
449.png,[ 0.71504351 -0.77091814  0.4456796  -0.13899861]
450.png,[ 0.82328512 -0.97343113  0.56846778 -0.1573439 ]
451.png,[ 0.75410019 -0.83664978  0.49566651 -0.14451834]
452.png,[ 0.79162274 -0.88259557  0.51562068 -0.14623784]
453.png,[ 0.80182933 -0.88675376  0.51045978 -0.14499062]
454.png,[ 0.91259381 -1.11936631  0.66413403 -0.17070206]
455.png,[ 0.90827767 -1.090945    0.64692759 -0.16839147]
456.png,[ 0.89202753 -1.07449831  0.63768547 -0.16774642]
457.png,[ 0.03273572  0.5686997  -0.21250908 -0.03350071]
458.png,[ 0.85219087 -0.87803447  0.45465623 -0.11194851]
459.png,[ 1.03769652 -1.25318142  0.68117244 -0.14749376]
460.png,[ 1.03625704 -1.25848848  0.68816575 -0.1485836 ]
461.png,[ 0.98339554 -1.15906212  0.63466613 -0.14065128]
462.png,[ 0.91626049 -1.01615274  0.55659307 -0.12871339]
463.png,[ 0.98560959 -1.12842377  0.61113406 -0.13628527]
464.png,[ 1.03389389 -1.20045881  0.64367079 -0.14051294]
465.png,[ 1.11485664 -1.30783762  0.69102805 -0.14635305]
466.png,[-0.12821982  0.99938539 -0.49257466  0.02707021]
467.png,[-0.17161154  1.08049938 -0.53310177  0.03169275]
468.png,[ 1.09321789 -1.31082351  0.70599791 -0.15308972]
469.png,[ 1.16549501 -1.39396549  0.73497757 -0.15440096]
470.png,[ 1.03123233 -1.05959701  0.54438988 -0.12475668]
471.png,[ 1.1598564  -1.39178124  0.73430322 -0.15571779]
472.png,[ 1.1933277  -1.4471434   0.76121401 -0.15940412]
473.png,[ 1.20206562 -1.46321685  0.77054434 -0.16096679]
474.png,[ 1.26131257 -1.56176002  0.81914119 -0.16776256]
475.png,[ 1.24517621 -1.53622846  0.80824771 -0.16655421]
476.png,[ 1.26131257 -1.56176002  0.81914119 -0.16776256]
477.png,[ 1.2508744  -1.54434186  0.81096963 -0.16671858]
478.png,[ 1.24232879 -1.5263405   0.80003721 -0.16489149]
479.png,[ 1.26325456 -1.56561463  0.82256519 -0.16854551]
480.png,[ 1.25647239 -1.55152413  0.81384676 -0.16706697]
481.png,[ 1.23836922 -1.52209295  0.79950502 -0.16507196]
482.png,[ 1.2690166  -1.57383618  0.82534199 -0.16871783]
483.png,[ 1.25718327 -1.55351752  0.81537025 -0.16736641]
484.png,[ 1.25489301 -1.54793032  0.81179543 -0.16674212]
485.png,[ 1.26325456 -1.56561463  0.82256519 -0.16854551]
486.png,[ 1.25015837 -1.5386361   0.80635171 -0.16586343]
487.png,[ 1.26325456 -1.56561463  0.82256519 -0.16854551]
488.png,[ 1.25015837 -1.5386361   0.80635171 -0.16586343]
489.png,[ 1.25681604 -1.54762362  0.8072459  -0.16435133]
490.png,[ 1.25015837 -1.5386361   0.80635171 -0.16586343]
491.png,[ 1.25015837 -1.5386361   0.80635171 -0.16586343]
492.png,[ 1.25142137 -1.54529624  0.81259361 -0.16719411]
493.png,[ 1.23263043 -1.51021778  0.7936677  -0.16434928]
494.png,[ 1.24513174 -1.53245358  0.80512316 -0.1659943 ]
495.png,[ 1.24463905 -1.53120544  0.803875   -0.16571555]
496.png,[ 1.23263043 -1.51021778  0.7936677  -0.16434928]
497.png,[ 1.25086636 -1.54062507  0.80787323 -0.16616262]
498.png,[ 1.24442373 -1.53046456  0.80360162 -0.16569511]
499.png,[ 1.23887708 -1.52298403  0.80109828 -0.16554324]
500.png,[ 1.23263043 -1.51021778  0.7936677  -0.16434928]
501.png,[ 1.25086636 -1.54062507  0.80787323 -0.16616262]
502.png,[ 1.25718327 -1.55351752  0.81537025 -0.16736641]
503.png,[ 1.23263043 -1.51021778  0.7936677  -0.16434928]
504.png,[ 1.23263043 -1.51021778  0.7936677  -0.16434928]
505.png,[ 1.23836498 -1.51838914  0.7964177  -0.16451758]
506.png,[ 1.21388653 -1.47442079  0.77349451 -0.1611818 ]
507.png,[ 1.25086636 -1.54062507  0.80787323 -0.16616262]
508.png,[ 1.21431294 -1.47886399  0.77809629 -0.16219596]
509.png,[ 1.25331504 -1.53973362  0.80532986 -0.16554397]
510.png,[ 1.23836498 -1.51838914  0.7964177  -0.16451758]
511.png,[ 1.23263043 -1.51021778  0.7936677  -0.16434928]
512.png,[ 1.23263043 -1.51021778  0.7936677  -0.16434928]
513.png,[ 1.23263043 -1.51021778  0.7936677  -0.16434928]
514.png,[ 1.24513174 -1.53245358  0.80512316 -0.1659943 ]
515.png,[ 1.23263043 -1.51021778  0.7936677  -0.16434928]
516.png,[ 1.23263043 -1.51021778  0.7936677  -0.16434928]
517.png,[ 1.24513174 -1.53245358  0.80512316 -0.1659943 ]
518.png,[ 1.24513174 -1.53245358  0.80512316 -0.1659943 ]
519.png,[ 1.23263043 -1.51021778  0.7936677  -0.16434928]
520.png,[ 1.23263043 -1.51021778  0.7936677  -0.16434928]
521.png,[ 1.24327626 -1.52477015  0.79874238 -0.16473121]
522.png,[ 1.23263043 -1.51021778  0.7936677  -0.16434928]
523.png,[ 1.25980986 -1.54958958  0.80953913 -0.16601989]
524.png,[ 1.23263043 -1.51021778  0.7936677  -0.16434928]
525.png,[ 1.25408032 -1.54143854  0.80680486 -0.16585457]
526.png,[ 1.24513174 -1.53245358  0.80512316 -0.1659943 ]
527.png,[ 1.23754377 -1.51660626  0.79599799 -0.16456396]
528.png,[ 1.24165878 -1.51935469  0.79543384 -0.16422267]
529.png,[ 1.24738848 -1.52750603  0.79816829 -0.16438803]
530.png,[ 1.23754377 -1.51660626  0.79599799 -0.16456396]
531.png,[ 1.24513174 -1.53245358  0.80512316 -0.1659943 ]
532.png,[ 1.23754377 -1.51660626  0.79599799 -0.16456396]
533.png,[ 1.23754377 -1.51660626  0.79599799 -0.16456396]
534.png,[ 1.23263043 -1.51021778  0.7936677  -0.16434928]
535.png,[ 1.23754377 -1.51660626  0.79599799 -0.16456396]
536.png,[ 1.23754377 -1.51660626  0.79599799 -0.16456396]
537.png,[ 1.24165878 -1.51935469  0.79543384 -0.16422267]
538.png,[ 1.23263043 -1.51021778  0.7936677  -0.16434928]
539.png,[ 1.24165878 -1.51935469  0.79543384 -0.16422267]
540.png,[ 1.24165878 -1.51935469  0.79543384 -0.16422267]
541.png,[ 1.23263043 -1.51021778  0.7936677  -0.16434928]
542.png,[ 1.23754377 -1.51660626  0.79599799 -0.16456396]
543.png,[ 1.20815187 -1.46624921  0.77074439 -0.16101348]
544.png,[ 1.23836498 -1.51838914  0.7964177  -0.16451758]
545.png,[ 1.24327626 -1.52477015  0.79874238 -0.16473121]
546.png,[ 1.25001818 -1.53879082  0.80742498 -0.16620456]
547.png,[ 1.23754377 -1.51660626  0.79599799 -0.16456396]
548.png,[ 1.24165878 -1.51935469  0.79543384 -0.16422267]
549.png,[ 1.24513174 -1.53245358  0.80512316 -0.1659943 ]
550.png,[ 1.22309342 -1.4838813   0.77543377 -0.16108132]
551.png,[ 1.24165878 -1.51935469  0.79543384 -0.16422267]
552.png,[ 1.24165878 -1.51935469  0.79543384 -0.16422267]
553.png,[ 1.24165878 -1.51935469  0.79543384 -0.16422267]
554.png,[ 1.23754377 -1.51660626  0.79599799 -0.16456396]
555.png,[ 1.23754377 -1.51660626  0.79599799 -0.16456396]
556.png,[ 1.24165878 -1.51935469  0.79543384 -0.16422267]
557.png,[ 1.21736392 -1.47573034  0.77269954 -0.160916  ]
558.png,[ 1.24165878 -1.51935469  0.79543384 -0.16422267]
559.png,[ 1.24165878 -1.51935469  0.79543384 -0.16422267]
560.png,[ 1.23754377 -1.51660626  0.79599799 -0.16456396]
561.png,[ 1.23754377 -1.51660626  0.79599799 -0.16456396]
562.png,[ 1.23754377 -1.51660626  0.79599799 -0.16456396]
563.png,[ 1.25408032 -1.54143854  0.80680486 -0.16585457]
564.png,[ 1.24165878 -1.51935469  0.79543384 -0.16422267]
565.png,[ 1.23754377 -1.51660626  0.79599799 -0.16456396]
566.png,[ 1.25408032 -1.54143854  0.80680486 -0.16585457]
567.png,[ 1.24165878 -1.51935469  0.79543384 -0.16422267]
568.png,[ 1.24165878 -1.51935469  0.79543384 -0.16422267]
569.png,[ 1.24165878 -1.51935469  0.79543384 -0.16422267]
570.png,[ 1.2669787  -1.56905674  0.82207592 -0.16811923]
571.png,[ 1.37627219 -1.84000517  1.02669848 -0.21927488]
572.png,[ 0.28152259  0.28257176 -0.10531302 -0.0455875 ]
573.png,[-0.10088025  0.95034578 -0.44324988 -0.00565244]
574.png,[ 1.26471028 -1.63074442  0.89847459 -0.20602604]
575.png,[ 1.27439654 -1.6615846   0.91138126 -0.20933208]
576.png,[ 1.09639002 -1.33160622  0.71790773 -0.1794366 ]
577.png,[ 1.18899264 -1.4829906   0.78425352 -0.18730227]
578.png,[ 1.00871275 -1.15083757  0.60046132 -0.16701176]
579.png,[ 0.89610614 -0.97159953  0.50486117 -0.15256998]
580.png,[ 0.92797561 -1.01969418  0.52334493 -0.15399721]
581.png,[ 1.01289971 -1.16152311  0.58790082 -0.1615205 ]
582.png,[ 0.89671944 -0.93446871  0.44492568 -0.13948982]
583.png,[-0.07358651  0.80879306 -0.37712839 -0.03936423]
584.png,[ 1.03777322 -1.30057425  0.70812171 -0.19953838]
585.png,[ 0.9680222  -1.13143642  0.58772328 -0.17936991]
586.png,[ 0.84087452 -0.90336881  0.47467911 -0.17119971]
587.png,[ 0.89258851 -1.02553923  0.53516031 -0.17892125]
588.png,[ 0.78380771 -0.79196858  0.38574978 -0.15599862]
589.png,[ 0.90607452 -0.99998551  0.48180088 -0.16770805]
590.png,[ 0.7466779  -0.75800627  0.37780459 -0.16199364]
591.png,[ 0.62626056 -0.51499863  0.21933562 -0.13609217]
592.png,[ 0.72964614 -0.69540564  0.30966697 -0.14848438]
593.png,[ 0.66136505 -0.58834696  0.25044249 -0.138782  ]
594.png,[ 0.84331591 -0.9548248   0.48807046 -0.1901061 ]
595.png,[ 0.82755776 -0.94212368  0.48166312 -0.18988732]
596.png,[ 0.7570631  -0.79881898  0.38583626 -0.17555587]
597.png,[ 0.67008716 -0.66866695  0.33414124 -0.17701151]
598.png,[ 0.87940248 -1.08998765  0.59087628 -0.22684353]
599.png,[ 0.9383996  -1.18821051  0.63753964 -0.23278134]
600.png,[ 0.79192809 -0.90822032  0.47123686 -0.20911189]
601.png,[ 0.81780639 -0.94912481  0.47937536 -0.20830602]
602.png,[ 0.84543478 -1.02455387  0.52607854 -0.21569709]
603.png,[ 0.86582733 -1.06787875  0.54822191 -0.21856146]
604.png,[ 0.890083   -1.11377484  0.57380441 -0.22274285]
605.png,[ 0.7040995  -0.73476973  0.33774706 -0.18531134]
606.png,[ 0.56824582 -0.52730398  0.25671522 -0.18450641]
607.png,[ 0.58022909 -0.56077311  0.27607201 -0.18726428]
608.png,[ 0.60982108 -0.61519033  0.30594497 -0.19163566]
609.png,[ 0.60021405 -0.60707305  0.30468751 -0.19172625]
610.png,[ 0.60028881 -0.62621076  0.31936699 -0.19403692]
611.png,[ 0.5833807  -0.60984234  0.31444312 -0.19312537]
612.png,[ 0.57575314 -0.57132533  0.27263489 -0.18372641]
613.png,[ 0.53587168 -0.52290984  0.25616665 -0.18221236]
614.png,[ 0.56453257 -0.57081564  0.28421694 -0.1874555 ]
615.png,[ 0.50607447 -0.48202077  0.24111994 -0.18089364]
616.png,[ 0.52591193 -0.52272966  0.26341607 -0.18418655]
617.png,[ 0.50267607 -0.50160126  0.25974442 -0.18409266]
618.png,[ 0.6425708  -0.72576774  0.35297154 -0.18758229]
619.png,[ 0.60987916 -0.69602882  0.34609962 -0.18700115]
620.png,[ 0.60106389 -0.67461719  0.33527123 -0.18541135]
621.png,[ 0.53370433 -0.56525324  0.28043432 -0.17702822]
622.png,[ 0.50540175 -0.54054801  0.27506893 -0.17715675]
623.png,[ 0.50766151 -0.53585036  0.2707866  -0.1757423 ]
624.png,[ 0.4157461  -0.37327819  0.20082058 -0.16356726]
625.png,[ 0.61105008 -0.78715898  0.44588336 -0.20371055]
626.png,[ 0.55675914 -0.71271752  0.41408393 -0.20005956]
627.png,[ 0.50211574 -0.62432077  0.37266995 -0.19464393]
628.png,[ 0.30336319 -0.2249726   0.11950585 -0.14472727]
629.png,[ 0.26532835 -0.15058521  0.07997607 -0.13833779]
630.png,[ 0.23002126 -0.1028548   0.06341535 -0.13640613]
631.png,[ 0.29737856 -0.21118734  0.10236241 -0.13302709]
632.png,[ 0.42526311 -0.46923962  0.25515918 -0.15481418]
633.png,[ 0.42526311 -0.46923962  0.25515918 -0.15481418]
634.png,[ 0.39855001 -0.47478598  0.28843715 -0.16366787]
635.png,[ 0.3818693  -0.43887085  0.26962192 -0.16081561]
636.png,[ 0.25861852 -0.16509184  0.07276459 -0.11513009]
637.png,[ 0.25243176 -0.16257803  0.07319684 -0.11544448]
638.png,[ 0.15784021  0.01133415 -0.01432378 -0.10218348]
639.png,[ 0.16122857  0.0030196  -0.00985243 -0.10175494]
640.png,[ 0.14223529  0.0309158  -0.0192147  -0.10166952]
641.png,[ 0.30403074 -0.27835581  0.15402742 -0.12529003]
642.png,[ 0.29371732 -0.30446462  0.19581125 -0.13519418]
643.png,[ 0.35366123 -0.39294811  0.21714233 -0.12682845]
644.png,[ 0.31395175 -0.32068366  0.18027854 -0.12156762]
645.png,[ 0.20690047 -0.13885989  0.09351476 -0.11014117]
646.png,[ 0.1793281  -0.08805881  0.06535818 -0.10469515]
647.png,[ 0.31785386 -0.35928869  0.22193494 -0.12657352]
648.png,[ 0.22913288 -0.24711648  0.19768454 -0.12772391]
649.png,[ 0.11728619  0.01054203  0.00911929 -0.08254021]
650.png,[ 0.18666627 -0.10356566  0.05220477 -0.0795717 ]
651.png,[ 0.16585135 -0.06319453  0.028308   -0.07520263]
652.png,[-0.39733269  0.90694611 -0.43902526 -0.01094085]
653.png,[ 0.14659449 -0.03083561  0.01224669 -0.07295271]
654.png,[ 0.31126747 -0.38580408  0.23747283 -0.10733913]
655.png,[ 0.29124881 -0.3447126   0.209307   -0.10069414]
656.png,[ 0.25022777 -0.2730696   0.1754385  -0.09632342]
657.png,[ 0.16097293 -0.12369788  0.10507029 -0.08725061]
658.png,[-0.17669233  0.44468708 -0.17520301 -0.03627167]
659.png,[-0.13386045  0.33855271 -0.1007997  -0.048195  ]
660.png,[-0.14405183  0.35131486 -0.10373038 -0.04812869]
661.png,[ 0.26304777 -0.22519905  0.18785519 -0.08511564]
662.png,[ 0.42823205 -0.47007669  0.27808417 -0.08814452]
663.png,[ 0.27223728 -0.24662978  0.18833408 -0.07513293]
664.png,[ 0.18408382 -0.09253201  0.08535705 -0.04693911]
665.png,[ 0.19604036 -0.12469891  0.10689357 -0.0503755 ]
666.png,[ 0.50016378 -0.66537041  0.39292785 -0.09309448]
667.png,[ 0.63216041 -0.92979486  0.54679707 -0.11574123]
668.png,[ 0.39813665 -0.53484139  0.34817494 -0.08596054]
669.png,[ 0.26561122 -0.338116    0.26243581 -0.07496534]
670.png,[ 0.5012768  -0.74043614  0.45715119 -0.09736935]
671.png,[ 0.53246257 -0.819744    0.51226615 -0.10687309]
672.png,[ 0.6274776  -1.01691487  0.63139392 -0.12458391]
673.png,[ 0.13589314 -0.25632475  0.25695653 -0.08359623]
674.png,[-0.05906397  0.14021602  0.00292914 -0.03317481]
675.png,[-0.06322764  0.14892147 -0.00217711 -0.03235412]
676.png,[-0.08847943  0.18288244 -0.01275412 -0.03207167]
677.png,[-0.0925469   0.19443143 -0.02308825 -0.02942997]
678.png,[-0.14457165  0.26796518 -0.05592263 -0.02549813]
679.png,[-0.12763258  0.23398651 -0.03710526 -0.02791657]
680.png,[-0.01008586  0.06543322  0.01834205 -0.03175389]
681.png,[-0.05549939  0.12612822 -0.00429641 -0.02942972]
682.png,[-0.07813404  0.15707093 -0.01738321 -0.02778504]
683.png,[-0.067264    0.13229076 -0.00380706 -0.02988418]
684.png,[ 0.21821917 -0.43213857  0.33328762 -0.090672  ]
685.png,[-0.01144548 -0.00512662  0.075818   -0.04172013]
686.png,[-0.05300187  0.10680265 -0.011048   -0.02539747]
687.png,[-0.11100696  0.22166726 -0.08715396 -0.0145273 ]
688.png,[-0.07162829  0.14342906 -0.03913949 -0.02349029]
689.png,[ 0.19010732 -0.38182891  0.27649639 -0.08135284]
690.png,[ 0.17015714 -0.34714696  0.25787578 -0.0785711 ]
691.png,[ 0.30184118 -0.55704795  0.34120825 -0.08789245]
692.png,[ 0.25896247 -0.48586983  0.30576138 -0.08284877]
693.png,[ 0.24865209 -0.4910666   0.31479647 -0.08379793]
694.png,[-0.06174289  0.04420273  0.03474217 -0.0352395 ]
695.png,[ 0.20905208 -0.45983469  0.31356929 -0.08467545]
696.png,[ 0.16723213 -0.37236104  0.25063056 -0.07569246]
697.png,[ 0.23778883 -0.45404016  0.25973815 -0.0735518 ]
698.png,[ 0.19406216 -0.40226127  0.24046767 -0.07161451]
699.png,[ 0.03792405 -0.11162373  0.07534595 -0.05516465]
700.png,[ 0.0622076  -0.10273661  0.0177337  -0.04278568]
701.png,[ 0.18414953 -0.31091694  0.10368885 -0.05187873]
702.png,[ 0.23713249 -0.46573004  0.23762024 -0.09559131]
703.png,[ 0.20002396 -0.39876985  0.19313756 -0.09138515]
704.png,[ 0.2851086  -0.53720534  0.24491609 -0.09708464]
705.png,[ 0.0353008  -0.10017292  0.02632279 -0.07602259]
706.png,[ 0.22478697 -0.48004178  0.25870181 -0.12440898]
707.png,[ 0.30531298 -0.63475011  0.3349932  -0.13505546]
708.png,[ 0.16631837 -0.35177769  0.15433357 -0.10750218]
709.png,[ 0.20171695 -0.41554764  0.18298155 -0.1114555 ]
710.png,[ 0.17506303 -0.35884592  0.1446035  -0.11109568]
711.png,[ 0.12364219 -0.24442097  0.06208379 -0.10017675]
712.png,[ 0.14833504 -0.3057702   0.10076896 -0.10870663]
713.png,[ 0.32167631 -0.67448846  0.34091296 -0.15967748]
714.png,[ 0.22070875 -0.46274703  0.20346774 -0.13906897]
715.png,[ 0.18954624 -0.42119732  0.18994468 -0.14398209]
716.png,[ 0.23572827 -0.49448553  0.21425451 -0.14678669]
717.png,[ 0.11513835 -0.26392125  0.07833074 -0.12706705]
718.png,[ 0.16065209 -0.34530047  0.10987707 -0.1316982 ]
719.png,[ 0.0338687  -0.10070618 -0.03298211 -0.11732868]
720.png,[ 0.02975629 -0.08324237 -0.0643525  -0.11115112]
721.png,[ 0.06692371 -0.17946593  0.01434805 -0.13919678]
722.png,[ 0.04648578 -0.16318855  0.01754632 -0.14611086]
723.png,[ 0.09901193 -0.26498435  0.0648864  -0.15221172]
724.png,[ 0.23311303 -0.52713654  0.22250943 -0.18599541]
725.png,[ 0.215782   -0.49768795  0.20221696 -0.18451642]
726.png,[ 0.23095261 -0.51935038  0.19912866 -0.18244578]
727.png,[ 0.16572243 -0.41686126  0.15350249 -0.18180626]
728.png,[ 0.16909745 -0.41553414  0.14217702 -0.1807809 ]
729.png,[ 0.18164505 -0.43613738  0.14021557 -0.17901009]
730.png,[ 0.17146503 -0.42612787  0.12975684 -0.17685556]
731.png,[ 0.24196908 -0.54395142  0.17573731 -0.18250885]
732.png,[ 0.22995705 -0.50285977  0.13033709 -0.17454079]
733.png,[ 0.1960717  -0.44894573  0.10086404 -0.17331303]
734.png,[ 0.23057568 -0.50857124  0.11721401 -0.17564158]
735.png,[ 0.20540736 -0.44809835  0.06854801 -0.16699818]
736.png,[ 0.22131464 -0.4739097   0.06807636 -0.16647379]
737.png,[ 0.24056609 -0.51253591  0.08145485 -0.169232  ]
738.png,[ 0.26731467 -0.57030174  0.11037093 -0.17175675]
739.png,[ 0.17426796 -0.38996143 -0.00156612 -0.15515553]
740.png,[ 0.24655304 -0.51752332  0.05233246 -0.16098453]
741.png,[ 0.32910174 -0.72693697  0.21231538 -0.2003995 ]
742.png,[ 0.33910977 -0.74484303  0.21334761 -0.19999002]
743.png,[ 0.34666352 -0.75817879  0.21182547 -0.19832733]
744.png,[ 0.08590319 -0.22234421 -0.16077104 -0.10390449]
745.png,[ 0.05407381 -0.16415867 -0.19626655 -0.09964246]
746.png,[ 0.25074405 -0.59991657  0.11626171 -0.18829119]
747.png,[ 0.10273621 -0.26655404 -0.14866127 -0.10612969]
748.png,[ 0.26019034 -0.62372134  0.12042451 -0.1889254 ]
749.png,[ 0.08940166 -0.25506265 -0.16103747 -0.10408881]
750.png,[ 0.08865349 -0.26137906 -0.16195206 -0.10338288]
751.png,[ 0.07348084 -0.2612029  -0.15076446 -0.10577554]
752.png,[ 0.32250399 -0.74629813  0.13378858 -0.15959797]
753.png,[ 0.22951815 -0.61140538  0.10123789 -0.18514222]
754.png,[-0.0784406  -0.00195883 -0.3017188  -0.08801396]
755.png,[ 0.13492867 -0.44868648  0.01119757 -0.17649963]
756.png,[ 0.25207993 -0.64125604  0.06531626 -0.15443603]
757.png,[ 0.13812649 -0.43914169 -0.04958847 -0.13830247]
758.png,[ 0.18442156 -0.51266472 -0.02199795 -0.14088082]
759.png,[ 0.1374257  -0.4411947  -0.06322034 -0.13487532]
760.png,[ 0.18697277 -0.53317808 -0.02202682 -0.13965298]
761.png,[ 0.14729745 -0.48651827 -0.03755572 -0.13793836]
762.png,[ 0.11611131 -0.42964036 -0.06859362 -0.13630991]
763.png,[ 0.03366711 -0.28601377 -0.15296998 -0.12417348]
764.png,[ 0.0036415  -0.24630147 -0.17864314 -0.11998766]
765.png,[ 0.06358067 -0.36954296 -0.11243818 -0.12880124]
766.png,[ 0.05869018 -0.37308695 -0.10948464 -0.12994887]
767.png,[ 0.03927086 -0.37159644 -0.0961716  -0.13993869]
768.png,[ 0.04645447 -0.41926612 -0.05578667 -0.14744852]
769.png,[ 1.08404435 -2.14415755  0.721008   -0.25438576]
770.png,[ 0.02841772 -0.39803617 -0.07872306 -0.14360153]
771.png,[-0.07386493 -0.21092967 -0.19103165 -0.12710786]
772.png,[-0.09737872 -0.19728541 -0.17665887 -0.13610963]
773.png,[-0.03777518 -0.31090304 -0.12962063 -0.14119994]
774.png,[-0.14556712 -0.13314753 -0.22713531 -0.13109096]
775.png,[-0.12920218 -0.14463556 -0.24552542 -0.12979253]
776.png,[-0.08217488 -0.26644286 -0.14175076 -0.16474236]
777.png,[-0.23158478 -0.0205188  -0.28112044 -0.14817184]
778.png,[-0.17254336 -0.12016019 -0.25259121 -0.15286499]
779.png,[-0.26716289  0.05995003 -0.3626939  -0.13859913]
780.png,[-0.29286114  0.08211025 -0.35943039 -0.1525712 ]
781.png,[-0.39456397  0.277551   -0.48741296 -0.13367134]
782.png,[-0.35298656  0.13732846 -0.37548288 -0.17028192]
783.png,[-0.20767022 -0.1416774  -0.23125058 -0.19178086]
784.png,[-0.26670607 -0.0508305  -0.28166467 -0.18599385]
785.png,[-0.42647273  0.22756441 -0.4360307  -0.16324042]
786.png,[-0.24606773 -0.17119428 -0.17676333 -0.22178744]
787.png,[-0.46359799  0.24466135 -0.42779987 -0.18294192]
788.png,[-0.38567615  0.08851311 -0.35049111 -0.19310802]
789.png,[-0.52219924  0.31175448 -0.47657366 -0.17579279]
790.png,[-0.5036455   0.23134883 -0.40932517 -0.19079772]
791.png,[-0.38222292 -0.0154379  -0.27474977 -0.20984248]
792.png,[-0.60257876  0.39345469 -0.50700706 -0.17618965]
793.png,[-0.57839542  0.31458527 -0.45397138 -0.18531417]
794.png,[-0.66348449  0.42125845 -0.50231866 -0.17927253]
795.png,[-0.6301533   0.32963255 -0.45127511 -0.18552154]
796.png,[-0.70733464  0.46713978 -0.53604305 -0.17099926]
797.png,[-0.74994602  0.53646494 -0.58018748 -0.16203647]
798.png,[-0.86490011  0.66356517 -0.60926379 -0.17598315]
799.png,[-0.94516567  0.77695895 -0.66222667 -0.1676524 ]
800.png,[-0.79854553  0.4639172  -0.49041344 -0.19539662]
801.png,[-1.12886325  0.94710308 -0.73508568 -0.16195486]
802.png,[-1.13949083  0.96368189 -0.75026775 -0.15926233]
803.png,[-1.19542177  1.06248742 -0.78215852 -0.16097224]
804.png,[-1.09038925  0.89116557 -0.71405613 -0.16755709]
805.png,[-1.2829912   1.15484303 -0.84559649 -0.1490296 ]
806.png,[-1.37308251  1.22983905 -0.86579303 -0.14971875]
807.png,[-1.29679822  1.12336311 -0.83553875 -0.1508058 ]
808.png,[-1.38131223  1.27661184 -0.90384682 -0.14116763]
809.png,[-1.36338483  1.20174669 -0.84671916 -0.15155364]
810.png,[-1.24962324  0.97817151 -0.74780748 -0.16670616]
811.png,[-1.42990776  1.18537419 -0.83075867 -0.15840291]
812.png,[-1.53134769  1.34747574 -0.90786111 -0.14831125]
813.png,[-1.48087335  1.26144487 -0.86531617 -0.15385309]
814.png,[-1.51857571  1.32170195 -0.89274165 -0.15037881]
