Image Filename,Coefficients
813.png,[-0.16690865  0.83549652 -0.68331064 -0.11939075]
814.png,[-0.04020928  0.57918902 -0.52165125 -0.15018699]
815.png,[-0.13600597  0.76880508 -0.65097598 -0.12270737]
816.png,[-0.02065451  0.54429245 -0.50315899 -0.15324331]
817.png,[-0.23730911  0.97097129 -0.76001925 -0.10900392]
818.png,[-0.22088047  0.94330498 -0.74690919 -0.11018087]
819.png,[-0.13015165  0.76793364 -0.64745952 -0.1242391 ]
820.png,[-0.16690865  0.83549652 -0.68331064 -0.11939075]
821.png,[-0.22381385  0.94699155 -0.74706301 -0.11086017]
822.png,[-0.02814119  0.55740876 -0.50937143 -0.15276936]
823.png,[-0.02290961  0.5351916  -0.50041615 -0.15222229]
824.png,[-0.1594221   0.82238046 -0.67709835 -0.11986468]
825.png,[-0.06119125  0.61628512 -0.54081998 -0.14785678]
826.png,[-0.23643043  0.97186706 -0.76263352 -0.10804862]
827.png,[-0.05775561  0.60729054 -0.53528531 -0.14872918]
828.png,[-0.0331834   0.56434985 -0.51215649 -0.15246324]
829.png,[-0.12284399  0.71565638 -0.57366126 -0.15608741]
830.png,[ 0.02059549  0.49415099 -0.49484699 -0.15479777]
831.png,[ 0.00545238  0.50580181 -0.49479088 -0.15736759]
832.png,[-0.11062902  0.73603047 -0.62860241 -0.13812421]
833.png,[ 0.03302539  0.48671524 -0.51247801 -0.15353828]
834.png,[-0.11711584  0.75823117 -0.65793031 -0.13553715]
835.png,[-0.03406524  0.6383907  -0.61907037 -0.14006121]
836.png,[-0.16249173  0.86691198 -0.73691118 -0.1286884 ]
837.png,[-0.03555803  0.62106616 -0.59221234 -0.16111015]
838.png,[-0.10858489  0.7562071  -0.66752991 -0.15299056]
839.png,[-0.58797505  1.62638429 -1.0841103  -0.1063722 ]
840.png,[-0.0353316   0.66671075 -0.65314528 -0.15796319]
841.png,[-0.69045731  1.82554771 -1.20033584 -0.09461796]
842.png,[-0.80979816  2.03348661 -1.30841773 -0.08326052]
843.png,[-0.09990976  0.78654652 -0.73236398 -0.15049978]
844.png,[-0.15578204  0.87886756 -0.77268447 -0.1503625 ]
845.png,[-0.02220051  0.66058706 -0.67518632 -0.16374763]
846.png,[-0.09034108  0.76356224 -0.7121004  -0.16764273]
847.png,[-0.73800829  1.91350613 -1.26675174 -0.10140449]
848.png,[-0.06653259  0.73742797 -0.71962423 -0.16541329]
849.png,[-0.67566689  1.80781523 -1.22372619 -0.10803668]
850.png,[-0.3631129   1.50181324 -1.0389697  -0.15507226]
851.png,[-0.28494855  1.36402773 -0.97445181 -0.16363817]
852.png,[-0.07085941  1.0082371  -0.80093761 -0.18867609]
853.png,[-0.1724546   0.93077963 -0.84527576 -0.14703846]
854.png,[-0.27855252  1.35603283 -0.97733406 -0.16601092]
855.png,[-0.25655782  1.3229797  -0.97047693 -0.1650622 ]
856.png,[-0.12393455  1.08655096 -0.85034177 -0.18231352]
857.png,[-0.18393146  1.19672116 -0.91864768 -0.16982425]
858.png,[-0.08304964  0.72322979 -0.73120523 -0.16232643]
859.png,[-0.09157454  0.73877474 -0.74130641 -0.16012852]
860.png,[-0.04804513  0.65166273 -0.6959932  -0.16497381]
861.png,[-0.09229135  0.73397642 -0.73367294 -0.16134007]
862.png,[-0.04550145  0.64612239 -0.68863512 -0.16501104]
863.png,[-0.03209835  0.57708418 -0.63827663 -0.17272384]
864.png,[ 0.01324266  0.48879934 -0.58801617 -0.17971936]
865.png,[-0.06171865  0.63935638 -0.68452823 -0.15830853]
866.png,[-0.07601116  0.67698337 -0.72354332 -0.14309755]
867.png,[ 0.01363308  0.48948178 -0.60977211 -0.15905967]
868.png,[ 0.07811837  0.3476213  -0.52004602 -0.17186352]
869.png,[ 0.14502356  0.20332274 -0.43261665 -0.1822748 ]
870.png,[ 0.16655229  0.14990353 -0.39978481 -0.18357596]
871.png,[ 2.36310364e-01  2.16948227e-04 -3.09063934e-01 -1.94536305e-01]
872.png,[ 0.32257198 -0.17333759 -0.20840255 -0.20765065]
873.png,[ 0.34825016 -0.22940271 -0.17398594 -0.21189198]
874.png,[ 0.34783046 -0.19766368 -0.23196713 -0.18505478]
875.png,[ 0.35881454 -0.22826214 -0.20876751 -0.18897757]
876.png,[ 0.33512889 -0.18252018 -0.24009464 -0.17990573]
877.png,[ 0.43722489 -0.39783498 -0.10657309 -0.2002206 ]
878.png,[ 0.44610184 -0.42301967 -0.08828089 -0.20252378]
879.png,[ 0.45477707 -0.4686527  -0.04911817 -0.20867861]
880.png,[ 0.42580899 -0.42866278 -0.06344816 -0.20622082]
881.png,[ 0.42609032 -0.43441063 -0.05760976 -0.20689225]
882.png,[ 0.42039692 -0.42741897 -0.06147747 -0.20441909]
883.png,[ 0.4083106  -0.38829794 -0.0873256  -0.1998819 ]
884.png,[ 0.40130229 -0.3856347  -0.08428005 -0.19963739]
885.png,[ 0.27332165 -0.14011296 -0.23285294 -0.16990192]
886.png,[ 0.3381377  -0.27731437 -0.1492549  -0.18161122]
887.png,[ 0.2982919  -0.21801442 -0.16680306 -0.186686  ]
888.png,[ 0.25608962 -0.15795379 -0.19885548 -0.17257396]
889.png,[ 0.32654504 -0.27527812 -0.14228534 -0.18094728]
890.png,[ 0.31018474 -0.24165462 -0.16878506 -0.16848573]
891.png,[ 0.29277201 -0.21786209 -0.17761579 -0.16645288]
892.png,[ 0.26660194 -0.18793737 -0.18257338 -0.16606451]
893.png,[ 0.30321629 -0.25686588 -0.14584405 -0.17167278]
894.png,[ 0.27843366 -0.20213489 -0.18084567 -0.16587751]
895.png,[ 0.25780711 -0.16284971 -0.20218108 -0.16335603]
896.png,[ 0.23213277 -0.09195955 -0.2628504  -0.14767369]
897.png,[ 0.30218267 -0.25526473 -0.13510284 -0.18389553]
898.png,[ 0.24885818 -0.13460217 -0.2233351  -0.16320738]
899.png,[ 0.26465252 -0.1700463  -0.20265167 -0.16227526]
900.png,[ 0.27312226 -0.18329813 -0.19636233 -0.16356203]
901.png,[ 0.3033273  -0.24198507 -0.16337983 -0.16799293]
902.png,[ 0.26160196 -0.166221   -0.2027977  -0.1629872 ]
903.png,[ 0.29670906 -0.23830559 -0.15015712 -0.18024008]
904.png,[ 0.28451495 -0.20969234 -0.17980397 -0.16607511]
905.png,[ 0.30561745 -0.24175299 -0.16596182 -0.1677304 ]
906.png,[ 0.2352821  -0.11017533 -0.23705201 -0.16137142]
907.png,[ 0.29497326 -0.22848954 -0.16960565 -0.16788874]
908.png,[ 0.2806137  -0.19356054 -0.19556955 -0.16238828]
909.png,[ 0.24422254 -0.11145881 -0.25513784 -0.14864899]
910.png,[ 0.24422254 -0.11145881 -0.25513784 -0.14864899]
911.png,[ 0.22520088 -0.07540916 -0.27646911 -0.14462748]
912.png,[ 0.31022684 -0.26009273 -0.14239547 -0.18034705]
913.png,[ 0.2476338  -0.16016053 -0.19077958 -0.17385168]
914.png,[ 0.25391007 -0.12937808 -0.24567566 -0.14976907]
915.png,[ 0.2836722  -0.2023596  -0.18724816 -0.16497244]
916.png,[ 0.25884087 -0.17509487 -0.19468313 -0.16442879]
917.png,[ 0.24915347 -0.15717584 -0.20414517 -0.16330873]
918.png,[ 0.22573451 -0.11192471 -0.23214127 -0.1579885 ]
919.png,[ 0.2534586  -0.16276732 -0.20270511 -0.16330029]
920.png,[ 0.30359212 -0.24458124 -0.15206092 -0.17943828]
921.png,[ 0.25251009 -0.15355369 -0.21387425 -0.16018737]
922.png,[ 0.26030724 -0.14607774 -0.22460693 -0.16226837]
923.png,[ 0.2497754  -0.14978448 -0.21613231 -0.15935452]
924.png,[ 0.20126762 -0.04946966 -0.28294435 -0.14503859]
925.png,[ 0.24449283 -0.1485533  -0.2101473  -0.16216316]
926.png,[ 0.20504335 -0.05765285 -0.27803679 -0.14583975]
927.png,[ 0.21504784 -0.08599583 -0.24760809 -0.15990466]
928.png,[ 0.25763482 -0.16898774 -0.2008131  -0.16332639]
929.png,[ 0.25405366 -0.16433074 -0.2028358  -0.1630852 ]
930.png,[ 0.25099485 -0.15553108 -0.21115755 -0.16050098]
931.png,[ 0.16744355  0.00636315 -0.29898038 -0.15300791]
932.png,[ 0.25405366 -0.16433074 -0.2028358  -0.1630852 ]
933.png,[ 0.20763856 -0.07548729 -0.25180591 -0.15632488]
934.png,[ 0.25405366 -0.16433074 -0.2028358  -0.1630852 ]
935.png,[ 0.26792552 -0.20028876 -0.16777561 -0.17798821]
936.png,[ 0.25751308 -0.16715264 -0.20515424 -0.16163016]
937.png,[ 0.20185767 -0.04671103 -0.28850941 -0.14305745]
938.png,[ 0.25021058 -0.15735635 -0.20999526 -0.16038398]
939.png,[ 0.22387122 -0.0868377  -0.26597442 -0.14714641]
940.png,[ 1.37395415 -2.63470462  1.60167173 -0.64272432]
941.png,[ 0.21569539 -0.08952338 -0.24468298 -0.15760088]
942.png,[ 0.14395112  0.06741921 -0.35488146 -0.13307372]
943.png,[ 0.27538594 -0.21645742 -0.16094981 -0.17760966]
944.png,[ 0.22401217 -0.09773659 -0.25547032 -0.14844099]
