Image Filename,Joint Angles
149_1723092496-628700439.png,"[0.13421746 0.3810555  0.54260165 0.75447536 0.96716586 1.11765141
 1.21421733 1.2778399 ]"
150_1723092496-662056396.png,"[0.13114838 0.37834665 0.54637316 0.75688149 0.96500668 1.11351338
 1.20982222 1.27372646]"
151_1723092496-695413330.png,"[0.13294546 0.38566533 0.54796389 0.75814081 0.970748   1.12126297
 1.21760975 1.28093668]"
152_1723092496-728769775.png,"[0.13240973 0.3816381  0.54708737 0.75985789 0.97130982 1.12047462
 1.21621428 1.27934761]"
153_1723092496-762127441.png,"[0.13348772 0.38489717 0.54679627 0.75730661 0.96995805 1.12048285
 1.21688258 1.2802746 ]"
154_1723092496-795484131.png,"[0.13348528 0.384278   0.54675884 0.75795846 0.97048376 1.12070568
 1.21692163 1.28022135]"
155_1723092496-828842041.png,"[0.13240538 0.38101801 0.54705028 0.76050155 0.97183057 1.12069796
 1.21625499 1.27929554]"
156_1723092496-862157471.png,"[0.13353119 0.3839152  0.5465525  0.75831294 0.97098782 1.12109718
 1.2171937  1.2804116 ]"
157_1723092496-895473633.png,"[0.13353119 0.3839152  0.5465525  0.75831294 0.97098782 1.12109718
 1.2171937  1.2804116 ]"
158_1723092496-928788574.png,"[0.13418883 0.38421908 0.54603267 0.75789587 0.97090219 1.12115843
 1.21728968 1.28050694]"
159_1723092496-962104248.png,"[0.13353119 0.3839152  0.5465525  0.75831294 0.97098782 1.12109718
 1.2171937  1.2804116 ]"
160_1723092496-995418457.png,"[0.13353119 0.3839152  0.5465525  0.75831294 0.97098782 1.12109718
 1.2171937  1.2804116 ]"
161_1723092497-28733643.png,"[0.13418883 0.38421908 0.54603267 0.75789587 0.97090219 1.12115843
 1.21728968 1.28050694]"
162_1723092497-62047363.png,"[0.13353119 0.3839152  0.5465525  0.75831294 0.97098782 1.12109718
 1.2171937  1.2804116 ]"
163_1723092497-95362061.png,"[0.13353119 0.3839152  0.5465525  0.75831294 0.97098782 1.12109718
 1.2171937  1.2804116 ]"
164_1723092497-128675293.png,"[0.13353119 0.3839152  0.5465525  0.75831294 0.97098782 1.12109718
 1.2171937  1.2804116 ]"
165_1723092497-161989258.png,"[0.13353119 0.3839152  0.5465525  0.75831294 0.97098782 1.12109718
 1.2171937  1.2804116 ]"
166_1723092497-195302002.png,"[0.13353119 0.3839152  0.5465525  0.75831294 0.97098782 1.12109718
 1.2171937  1.2804116 ]"
167_1723092497-228615479.png,"[0.13383764 0.38348347 0.54642727 0.75857943 0.97097251 1.12081242
 1.21680196 1.27999567]"
168_1723092497-261927734.png,"[0.13490813 0.38563332 0.54786788 0.76251172 0.97667714 1.12622828
 1.22139916 1.28385221]"
169_1723092497-295240723.png,"[0.13383764 0.38348347 0.54642727 0.75857943 0.97097251 1.12081242
 1.21680196 1.27999567]"
170_1723092497-328552490.png,"[0.13383764 0.38348347 0.54642727 0.75857943 0.97097251 1.12081242
 1.21680196 1.27999567]"
171_1723092497-361864746.png,"[0.13490813 0.38563332 0.54786788 0.76251172 0.97667714 1.12622828
 1.22139916 1.28385221]"
172_1723092497-395176025.png,"[0.13383764 0.38348347 0.54642727 0.75857943 0.97097251 1.12081242
 1.21680196 1.27999567]"
173_1723092497-428487793.png,"[0.13471097 0.387501   0.5482646  0.76222193 0.97756145 1.12783439
 1.22316494 1.28556188]"
174_1723092497-461798584.png,"[0.13383764 0.38348347 0.54642727 0.75857943 0.97097251 1.12081242
 1.21680196 1.27999567]"
175_1723092497-495109863.png,"[0.13383764 0.38348347 0.54642727 0.75857943 0.97097251 1.12081242
 1.21680196 1.27999567]"
