Image Filename,Coefficients
860.png,[-0.04926495 -0.44649271  0.10634274  0.06215102]
861.png,[-0.50469095  0.30500569 -0.13977167  0.05344714]
862.png,[-0.73412265  0.78831575 -0.44913242  0.11313998]
863.png,[-0.53077772  0.37937327 -0.17771313  0.05862533]
864.png,[-0.48501182  0.29162648 -0.12658697  0.0562911 ]
865.png,[-0.68833597  0.7290728  -0.41316969  0.11313133]
866.png,[-0.58244801  0.49311697 -0.25639489  0.08746819]
867.png,[-0.38827002  0.10311699  0.00527977  0.03416166]
868.png,[-0.50496617  0.35839332 -0.20132914  0.10782642]
869.png,[-0.69981617  0.78092573 -0.48043654  0.1673706 ]
870.png,[-0.46901395  0.28662623 -0.11093536  0.06644112]
871.png,[-0.6923613   0.73190814 -0.3866632   0.11978696]
872.png,[-0.60336954  0.54974898 -0.264679    0.1005736 ]
873.png,[-0.54354012  0.46818028 -0.23609623  0.10564068]
874.png,[-0.3778918   0.15089166 -0.01719829  0.05775825]
875.png,[-0.43382474  0.22756249 -0.04740718  0.06099366]
876.png,[-0.45457991  0.29430034 -0.11259929  0.08476969]
877.png,[-0.48851643  0.35066474 -0.13465551  0.08676347]
878.png,[-0.4547459   0.30347603 -0.11719621  0.09146387]
879.png,[-0.33511527  0.07597999  0.018334    0.07256659]
880.png,[-0.36036723  0.11138922  0.01663621  0.0708532 ]
881.png,[-0.45998735  0.31597555 -0.09560993  0.08750017]
882.png,[-0.28098745 -0.02026892  0.09672635  0.05927269]
883.png,[-0.34332137  0.06289411  0.0755111   0.05968517]
884.png,[-0.29720441  0.01177673  0.09139322  0.0584793 ]
885.png,[-0.35709861  0.12887704  0.0334878   0.06622348]
886.png,[-0.33060924  0.06322358  0.08822286  0.0551838 ]
887.png,[-0.28737994  0.0185576   0.08105034  0.06790826]
888.png,[-0.36233563  0.16173831  0.00804377  0.07803513]
889.png,[-0.37459431  0.19668146 -0.01608712  0.08215112]
890.png,[-0.1860695  -0.17634447  0.2110086   0.04725348]
891.png,[-0.1497848  -0.23994504  0.24749271  0.04149768]
892.png,[-0.0412801  -0.44501707  0.3439023   0.03004962]
893.png,[-0.17378771 -0.17324701  0.20798856  0.04747498]
894.png,[-0.16762298 -0.17815061  0.20515277  0.04927174]
895.png,[-0.20237819 -0.12969184  0.20115796  0.04595111]
896.png,[-0.17808297 -0.17347063  0.22108874  0.04415774]
897.png,[-0.17664245 -0.15866734  0.20723991  0.04626968]
898.png,[-0.17179884 -0.15550306  0.20272657  0.04709949]
899.png,[-0.18163185 -0.13133874  0.18812861  0.04939844]
900.png,[-0.23407494 -0.0301933   0.13527529  0.05685807]
901.png,[-0.19897683 -0.09057311  0.16394397  0.05311522]
902.png,[-0.21021834 -0.0399459   0.13222482  0.05784317]
903.png,[-0.18363528 -0.08439476  0.15182518  0.05556193]
904.png,[-0.16751774 -0.11244645  0.1639996   0.05421427]
905.png,[-0.16263254 -0.12026462  0.1685801   0.05349937]
906.png,[-0.14019224 -0.14063159  0.17121729  0.05396711]
907.png,[-0.2287535   0.0161124   0.09286848  0.06471757]
908.png,[-0.20215302 -0.02652438  0.1133661   0.06190274]
909.png,[-0.17602672 -0.06696688  0.13220317  0.05938806]
910.png,[-0.23868921  0.04652884  0.09184856  0.05465391]
911.png,[-0.22356516  0.01711134  0.10599474  0.05291178]
912.png,[-0.23931074  0.03868386  0.09531877  0.0540734 ]
913.png,[-0.21336306 -0.00226811  0.11510342  0.0510384 ]
914.png,[-0.23684931  0.04796966  0.0853316   0.05584475]
915.png,[-0.24333246  0.06169142  0.07670367  0.05723931]
916.png,[-0.34653356  0.28617967 -0.05973087  0.07688202]
917.png,[-0.32775148  0.25345788 -0.04430587  0.07493832]
918.png,[-0.25664142  0.16163841 -0.02068076  0.07333927]
919.png,[-0.17857262  0.03292231  0.04105639  0.06504301]
920.png,[-0.21043008  0.12205415 -0.05685517  0.10985934]
921.png,[-0.19332595  0.05192074  0.02951641  0.06628171]
922.png,[-0.17619949  0.02633104  0.03989719  0.06519984]
923.png,[-0.16759802  0.06010829 -0.03150026  0.10645319]
924.png,[-0.14508585 -0.01471861  0.05735509  0.06266535]
925.png,[-0.25735629  0.22109128 -0.08392637  0.08313545]
926.png,[-0.26411304  0.23531446 -0.09282124  0.08456544]
927.png,[-0.31731163  0.29657354 -0.088705    0.06899491]
928.png,[-0.33432426  0.37021502 -0.1870402   0.11735735]
929.png,[-0.35040976  0.44235965 -0.25511763  0.131234  ]
930.png,[-0.36195153  0.45322423 -0.25098673  0.1266807 ]
931.png,[-0.36065495  0.45233793 -0.25165889  0.12685886]
932.png,[-0.2345288   0.2328377  -0.14253759  0.11185122]
933.png,[-0.19312846  0.15807432 -0.10315866  0.10552083]
934.png,[-0.06052564 -0.12099683  0.09093922  0.06142081]
935.png,[-0.02310631 -0.19928104  0.14084459  0.05187348]
936.png,[-0.0543239  -0.13886247  0.10297576  0.05941164]
937.png,[-0.19421035  0.16299597 -0.08792203  0.0873029 ]
938.png,[-0.26948027  0.28323543 -0.13220264  0.08502749]
939.png,[-0.24179229  0.22241387 -0.09167665  0.07683774]
940.png,[-0.13111394  0.04821905 -0.01899359  0.06983459]
941.png,[-0.10625697  0.00282308  0.00941913  0.06300651]
942.png,[-0.05938932 -0.08484477  0.05739528  0.05461273]
943.png,[-0.04160278 -0.11161338  0.06983511  0.05265947]
944.png,[-0.09602575  0.03824528 -0.04244266  0.07322694]
945.png,[-0.22331197  0.29262087 -0.19049553  0.09438895]
946.png,[-0.08365293 -0.01111228  0.02393031  0.04552793]
947.png,[-0.13495443  0.07515367 -0.00565423  0.04143713]
948.png,[-0.12209282  0.05483727  0.00316726  0.04036537]
949.png,[-0.11883339  0.05624911 -0.00041166  0.04121943]
950.png,[-0.09728702  0.01651305  0.01947127  0.03833215]
951.png,[-0.0136247  -0.08701759  0.03637702  0.04050316]
952.png,[ 0.04337193 -0.21128891  0.1235205   0.02483954]
953.png,[-0.00731193 -0.09672091  0.04190416  0.03964396]
954.png,[ 0.02060145 -0.13146161  0.05280312  0.03891803]
955.png,[ 0.02060145 -0.13146161  0.05280312  0.03891803]
956.png,[ 0.03461602 -0.15409083  0.06376178  0.0374022 ]
957.png,[ 0.06295488 -0.20021448  0.0873642   0.03397883]
958.png,[ 0.10459764 -0.26901964  0.12039163  0.02942879]
959.png,[ 0.07410622 -0.19789135  0.07629091  0.03674775]
960.png,[ 0.15997691 -0.38122519  0.19782065  0.01555624]
961.png,[ 0.03141964 -0.15921517  0.09098148  0.02901814]
962.png,[ 0.02135296 -0.0789923   0.01212133  0.04583746]
963.png,[ 0.0390699  -0.14678738  0.07421163  0.03267259]
964.png,[ 0.10355181 -0.25424294  0.12785094  0.02556816]
965.png,[ 0.11131777 -0.26679257  0.13468779  0.02445593]
966.png,[-0.03498117  0.00704683 -0.00805387  0.04482836]
967.png,[-0.02503079 -0.00787169 -0.00115944  0.04389378]
968.png,[-0.01167993 -0.02864785  0.0087399   0.04252076]
969.png,[-0.01167993 -0.02864785  0.0087399   0.04252076]
970.png,[ 0.02590671 -0.06521098  0.01575629  0.04290637]
971.png,[ 0.04858156 -0.10299869  0.0346483   0.04020777]
972.png,[-0.10147835  0.17507645 -0.10733978  0.06003833]
973.png,[-0.06192235  0.06624042 -0.0226995   0.04402875]
974.png,[ 0.02039131 -0.0523739   0.02918388  0.03818365]
975.png,[ 0.01202842 -0.03695101  0.02115699  0.03933994]
976.png,[-0.11320813  0.20114142 -0.10227615  0.05667482]
977.png,[-0.08058314  0.14843566 -0.07648999  0.0530417 ]
978.png,[-0.20389816  0.38328867 -0.19812239  0.07009101]
979.png,[-0.20456555  0.41498521 -0.22663388  0.07517482]
980.png,[-0.1781472   0.33509054 -0.16118154  0.06290258]
981.png,[-0.12648543  0.2312683  -0.08981815  0.05210043]
982.png,[-0.05557807  0.12699145 -0.0418578   0.04581334]
983.png,[-0.17668272  0.30273026 -0.09994216  0.04953577]
984.png,[-0.09262053  0.18809342 -0.06594032  0.05405792]
985.png,[ 0.01618423 -0.05497627  0.10138478  0.02806852]
986.png,[-0.20987662  0.41663223 -0.19769879  0.08768721]
987.png,[-0.18845938  0.40359588 -0.19767393  0.08820635]
988.png,[-0.13592249  0.25611936 -0.07765082  0.06739954]
989.png,[-0.03857664  0.12493929 -0.03884988  0.07334288]
990.png,[-0.08368705  0.18419347 -0.04625328  0.0717038 ]
991.png,[-0.15270205  0.31250662 -0.10634989  0.07902666]
992.png,[-0.18354504  0.3618752  -0.11820366  0.07911143]
993.png,[-0.11384287  0.22407904 -0.03023     0.06714983]
994.png,[-0.17824476  0.32873412 -0.06512806  0.06926104]
995.png,[-0.15764438  0.34550035 -0.12747928  0.10330869]
996.png,[-0.19945068  0.41816107 -0.15242631  0.10775651]
997.png,[-0.1980584   0.39475807 -0.1186161   0.10263202]
998.png,[-0.22440911  0.45457251 -0.1475647   0.11037966]
999.png,[-0.28497315  0.54139715 -0.16853857  0.11022229]
1000.png,[-0.12878707  0.24785873 -0.00268606  0.09343541]
1001.png,[ 0.07611069 -0.29347898  0.41865609  0.02420416]
1002.png,[ 0.10097979 -0.29098261  0.38014132  0.05330055]
1003.png,[ 0.07371644 -0.27670365  0.40625143  0.04610268]
1004.png,[ 0.14068754 -0.40458512  0.48720285  0.04143463]
1005.png,[ 0.22343253 -0.5913527   0.64115977  0.00101707]
1006.png,[ 0.17901135 -0.50881134  0.59560842  0.01818541]
1007.png,[ 0.2243207  -0.58551984  0.64062301  0.01976625]
1008.png,[-0.05933552  0.04453606  0.23110128  0.07091657]
1009.png,[-0.44039996  0.61275436  0.00694396  0.10367101]
1010.png,[-0.48188178  0.69292089 -0.03557333  0.11634644]
1011.png,[-0.05727247  0.03397327  0.27174872  0.06889188]
1012.png,[-0.44790412  0.60216126  0.05570998  0.10120945]
1013.png,[-0.1049706   0.10360275  0.26269369  0.07058457]
1014.png,[-0.03551289 -0.0438746   0.36710706  0.05291968]
1015.png,[-0.07602626  0.04173801  0.31731904  0.0667748 ]
1016.png,[-0.09274154  0.07025658  0.31665082  0.06557022]
1017.png,[-0.14191898  0.18366612  0.23540358  0.09156351]
1018.png,[-0.54130625  0.71601887  0.09323947  0.09695191]
1019.png,[-0.15623766  0.20552361  0.24951588  0.09043633]
1020.png,[-0.12349193  0.15093377  0.28343217  0.08437377]
1021.png,[-0.17221672  0.24469691  0.24320943  0.09066846]
1022.png,[-0.15246855  0.2099472   0.26840052  0.0861095 ]
1023.png,[-0.20610952  0.31381644  0.22154459  0.09169538]
1024.png,[-0.16648223  0.23434768  0.27919005  0.08195843]
1025.png,[-0.06124196  0.05581398  0.3677571   0.0730751 ]
1026.png,[-0.08648424  0.10201943  0.35754236  0.07355168]
1027.png,[-0.09908794  0.14007037  0.3354625   0.07648058]
1028.png,[-0.13106908  0.19372472  0.31989898  0.07810124]
1029.png,[-0.18750774  0.3398923   0.20356487  0.11182707]
1030.png,[-0.05663636  0.07459056  0.38806461  0.07051789]
1031.png,[-0.13699344  0.26242902  0.25383062  0.10135361]
1032.png,[-0.38683946  0.7709961  -0.06691307  0.16452988]
1033.png,[-0.15008779  0.30554278  0.22988549  0.10808864]
1034.png,[-0.35421649  0.72728844 -0.03235067  0.15886304]
1035.png,[-0.28732928  0.6065199   0.03661061  0.1482301 ]
1036.png,[-0.28796018  0.61974381  0.03250316  0.14880182]
1037.png,[-0.2501118   0.57604896  0.04442442  0.15281992]
1038.png,[-0.26711722  0.60499978  0.03691192  0.15281781]
1039.png,[-0.27575547  0.6204978   0.04021226  0.15141345]
1040.png,[-0.31617651  0.70251273 -0.00473257  0.15943292]
1041.png,[-0.24661466  0.59960138  0.05003922  0.15371441]
1042.png,[-0.30925105  0.72752043 -0.03221514  0.17550243]
1043.png,[-0.151391    0.45393704  0.12040994  0.15648641]
1044.png,[-0.26378244  0.64596262  0.03918401  0.16900864]
1045.png,[-0.14777166  0.41205222  0.1899268   0.14787504]
1046.png,[-0.15444169  0.46961361  0.13549895  0.15450832]
1047.png,[-0.1962215   0.55338564  0.08898899  0.16126228]
1048.png,[-0.07052793  0.34135934  0.20121291  0.15452791]
1049.png,[-0.01976525  0.24167251  0.27085115  0.1459405 ]
1050.png,[-0.06173262  0.29917074  0.26672737  0.14468286]
1051.png,[-0.08199773  0.36243255  0.22416049  0.15701906]
1052.png,[-0.00333008  0.21372519  0.32039349  0.14920034]
1053.png,[0.02045332 0.18440018 0.33413171 0.14448216]
1054.png,[-0.05244327  0.32267018  0.25686306  0.16082761]
1055.png,[-0.28980454  0.83369064 -0.06417928  0.22589467]
1056.png,[-0.19982316  0.67677273  0.0261886   0.21687773]
1057.png,[-0.16036828  0.57488426  0.10768558  0.20518522]
1058.png,[-0.07745649  0.48945609  0.10667972  0.21062107]
1059.png,[-0.03915672  0.40420422  0.1817003   0.19541153]
1060.png,[-0.0408617   0.39150964  0.20902578  0.19042276]
1061.png,[-0.00830322  0.35225925  0.24180086  0.18600706]
1062.png,[0.05028791 0.28843648 0.23436411 0.20130668]
1063.png,[0.01750499 0.3647413  0.19384625 0.2087619 ]
1064.png,[0.14467897 0.16017573 0.30535363 0.19661093]
1065.png,[0.05678123 0.33731006 0.20110023 0.21207048]
1066.png,[0.12362337 0.25135765 0.24700066 0.20714214]
1067.png,[ 0.2715859  -0.0320391   0.413017    0.17999592]
1068.png,[ 0.26773181 -0.00534275  0.4110649   0.18025077]
1069.png,[ 0.29063151 -0.02330637  0.41930842  0.17897202]
1070.png,[ 0.49714221 -0.41102494  0.63789818  0.14465424]
1071.png,[ 0.45879263 -0.2923433   0.5678976   0.15696467]
1072.png,[ 0.55178777 -0.45272162  0.65824428  0.14168768]
1073.png,[ 0.55948252 -0.45385549  0.66270457  0.13913546]
1074.png,[ 0.56606126 -0.42901869  0.63851365  0.14364386]
1075.png,[ 0.77147695 -0.76468744  0.81889543  0.11820164]
1076.png,[ 0.6726528  -0.52143846  0.64622198  0.1554501 ]
1077.png,[ 0.8610446  -0.90102966  0.879116    0.11612989]
1078.png,[ 0.79486318 -0.74983597  0.79037345  0.12859165]
1079.png,[ 0.7736523  -0.66898466  0.74269241  0.13715377]
1080.png,[ 1.03843342 -1.11833547  0.99485647  0.09833449]
1081.png,[ 1.10154794 -1.17897015  1.01855127  0.09808998]
1082.png,[ 1.09911645 -1.10252435  0.95877887  0.10933447]
1083.png,[ 1.13035821 -1.04565923  0.88187641  0.12907729]
1084.png,[ 1.37395771 -1.34326414  1.0440785   0.10313595]
1085.png,[ 1.42530906 -1.34094249  1.00559966  0.11846891]
1086.png,[ 1.50190263 -1.46131437  1.09514845  0.10128448]
1087.png,[ 1.57376757 -1.37444875  0.9890816   0.12345584]
1088.png,[ 1.97719579 -1.93377484  1.26482449  0.08637272]
1089.png,[ 2.31226579 -2.43225841  1.51047164  0.05394289]
1090.png,[ 2.56456966 -2.71324796  1.61795857  0.04105874]
1091.png,[ 2.68790592 -2.71834497  1.57022664  0.05553167]
1092.png,[ 2.92172619 -3.04227174  1.69621557  0.0452064 ]
1093.png,[ 3.34873421 -3.50171386  1.87904221  0.0301367 ]
1094.png,[ 3.70874384 -3.93681888  2.04467836  0.01191268]
1095.png,[ 4.02449318 -4.31803121  2.19321983 -0.00433506]
1096.png,[ 4.11486652 -4.23001278  2.1030477   0.01229893]
1097.png,[ 4.60538352 -4.97594538  2.47450262 -0.039898  ]
1098.png,[ 5.16130455 -5.59630372  2.70527587 -0.0626935 ]
1099.png,[ 5.2269528  -5.66524127  2.71997602 -0.06413968]
1100.png,[ 5.51977289 -6.12170293  2.92116104 -0.08996366]
1101.png,[ 5.43746565 -6.07788351  2.93046573 -0.12911898]
1102.png,[ 6.16645529 -6.82389846  3.15900176 -0.11225516]
1103.png,[ 5.77529195 -6.59755454  3.1568636  -0.15823829]
1104.png,[ 5.77529195 -6.59755454  3.1568636  -0.15823829]
1105.png,[ 6.31763582 -6.92083698  3.17900854 -0.11209671]
1106.png,[ 5.32360757 -5.81013566  2.71804879 -0.08028303]
1107.png,[ 6.07524172 -6.70148836  3.11365803 -0.10823491]
1108.png,[ 6.97493772 -7.58321466  3.40248585 -0.13084911]
1109.png,[ 6.5364412  -7.32216957  3.38755208 -0.1750637 ]
1110.png,[ 7.17885408 -7.7413347   3.44403363 -0.13212027]
1111.png,[ 6.20391509 -6.86778226  3.17642819 -0.11413879]
1112.png,[ 6.95248113 -7.5371937   3.36953509 -0.12255797]
1113.png,[ 6.13386192 -6.77675625  3.14092882 -0.11018331]
1114.png,[ 7.06734966 -7.71540583  3.46074072 -0.13806301]
1115.png,[ 6.99311119 -7.61806386  3.42217435 -0.13370853]
1116.png,[ 6.99025888 -7.60102819  3.4092665  -0.13135441]
1117.png,[ 7.00208142 -7.62044112  3.41929144 -0.13294202]
1118.png,[ 6.59469466 -7.40055969  3.42087539 -0.1784566 ]
1119.png,[ 6.20960737 -6.86322402  3.17056556 -0.1130879 ]
1120.png,[ 6.98161968 -7.57300357  3.39444088 -0.12945886]
1121.png,[ 6.91291316 -7.48675957  3.36199911 -0.12597866]
1122.png,[ 6.60715099 -7.41537665  3.42784019 -0.17948801]
1123.png,[ 7.08352254 -7.72148434  3.45871392 -0.13745381]
1124.png,[ 6.16961264 -6.81221416  3.15297719 -0.1115281 ]
1125.png,[ 6.48300505 -6.75279758  2.95671904 -0.05438911]
1126.png,[ 6.52707752 -7.29759277  3.37699346 -0.1733169 ]
1127.png,[ 6.56704246 -7.35789976  3.40553484 -0.17753673]
1128.png,[ 7.07165596 -7.70201272  3.44866548 -0.13586347]
1129.png,[ 7.02294474 -7.63569293  3.42198686 -0.1323058 ]
1130.png,[ 6.55418773 -7.34331474  3.40128042 -0.17728391]
1131.png,[ 6.61237065 -7.41078682  3.42214832 -0.17847102]
1132.png,[ 6.99952146 -7.58070923  3.39159076 -0.12851068]
1133.png,[ 7.15279625 -7.80967675  3.54731525 -0.17128055]
1134.png,[ 7.03532515 -7.64864098  3.42518316 -0.1323976 ]
1135.png,[ 7.04099049 -7.64359716  3.41921989 -0.13136765]
1136.png,[ 6.6506085  -7.33945019  3.33453471 -0.12663043]
1137.png,[ 6.94565092 -7.52010261  3.37113345 -0.12601069]
1138.png,[ 6.98161968 -7.57300357  3.39444088 -0.12945886]
1139.png,[ 7.27702786 -7.8407531   3.47459061 -0.13480328]
1140.png,[ 7.01142588 -7.60023385  3.40166182 -0.13010379]
1141.png,[ 7.05497204 -7.65567125  3.42163338 -0.13191365]
1142.png,[ 6.46398272 -7.15562441  3.28842062 -0.15685991]
1143.png,[ 7.04099049 -7.64359716  3.41921989 -0.13136765]
1144.png,[ 5.7060533  -6.19513869  2.84489706 -0.09117734]
1145.png,[ 6.50097294 -6.72575638  2.92667657 -0.04940814]
1146.png,[ 6.91935673 -7.59862279  3.42518646 -0.13554296]
1147.png,[ 6.84698579 -7.48904417  3.3764215  -0.12944059]
1148.png,[ 6.44110058 -6.63283819  2.88448371 -0.04403786]
1149.png,[ 6.21448722 -7.08120569  3.33177253 -0.17442696]
1150.png,[ 7.02294474 -7.63569293  3.42198686 -0.1323058 ]
1151.png,[ 6.14098024 -6.79351151  3.14605899 -0.11062587]
1152.png,[ 6.02895752 -6.58120748  3.04980594 -0.0993458 ]
1153.png,[ 5.6432101  -6.25350935  2.94995973 -0.09169046]
1154.png,[ 5.50255177 -6.1063755   2.87424863 -0.08064797]
1155.png,[ 4.92949708 -5.24436433  2.48523361 -0.03509597]
1156.png,[ 3.86352907 -4.06706843  2.02789566  0.00617794]
1157.png,[ 3.89880971 -4.12142729  2.08226527 -0.00855702]
1158.png,[ 3.38807466 -3.61975511  1.87802803  0.01383926]
1159.png,[ 2.74536538 -2.79535599  1.50784405  0.05834822]
1160.png,[ 2.46011081 -2.46540409  1.38714245  0.06035113]
1161.png,[ 2.28381098 -2.36227684  1.36247374  0.05836804]
1162.png,[ 2.08706903 -2.18655823  1.2860442   0.06709999]
1163.png,[ 1.79808844 -1.83051851  1.10763356  0.08844326]
1164.png,[ 1.48874226 -1.44111933  0.92419575  0.10772315]
1165.png,[ 1.21348286 -1.10735447  0.79289187  0.10405489]
1166.png,[ 1.30833762 -1.31901436  0.90718324  0.08725773]
1167.png,[ 1.36193555 -1.50396252  1.07364662  0.03498238]
1168.png,[ 1.20057658 -1.21856289  0.89889458  0.06252142]
1169.png,[ 1.17139542 -1.18661647  0.8751043   0.06419072]
1170.png,[ 1.03847951 -0.99244585  0.80042928  0.05917137]
1171.png,[ 1.03033376 -1.01495828  0.82101122  0.05092909]
1172.png,[ 0.7630669  -0.54092113  0.55708041  0.08833465]
1173.png,[ 0.84396517 -0.703659    0.61643969  0.08231072]
1174.png,[ 0.7401065  -0.53528939  0.52075768  0.0964047 ]
1175.png,[ 0.67981403 -0.46504134  0.50236142  0.08879847]
1176.png,[ 0.73819315 -0.60361815  0.5801488   0.07546747]
1177.png,[ 0.5727452  -0.2901405   0.38710221  0.10595398]
1178.png,[ 0.54997587 -0.2770419   0.37663977  0.10875914]
1179.png,[ 0.47882745 -0.18206842  0.33988869  0.10528406]
1180.png,[0.37066021 0.00583957 0.22877823 0.12081964]
1181.png,[ 0.56629069 -0.4274999   0.51810643  0.05890388]
1182.png,[ 0.45611036 -0.24369897  0.40782818  0.07908603]
1183.png,[ 0.43052673 -0.22248792  0.40750611  0.07188791]
1184.png,[ 0.46025554 -0.29899123  0.4372217   0.06754365]
1185.png,[ 0.42443957 -0.25755925  0.44419971  0.05521305]
1186.png,[ 0.43327494 -0.29207461  0.45960456  0.0542093 ]
1187.png,[ 0.44754674 -0.34209507  0.47380173  0.05547276]
1188.png,[ 0.35912686 -0.17855412  0.37076342  0.07141809]
1189.png,[ 0.35678326 -0.16037214  0.34372853  0.07376265]
1190.png,[0.23456593 0.0571371  0.21608484 0.09346667]
1191.png,[0.15995457 0.18219889 0.14245859 0.10251244]
1192.png,[0.13485249 0.22520614 0.09691698 0.11050468]
1193.png,[ 0.27582571 -0.07200108  0.29804842  0.06243332]
1194.png,[0.16643457 0.15866925 0.11528987 0.10539215]
1195.png,[0.16143464 0.11457834 0.18318346 0.07514928]
1196.png,[ 0.23906567 -0.02680081  0.24595383  0.06683648]
1197.png,[0.11521901 0.2162973  0.09568676 0.08623884]
1198.png,[0.11439247 0.21479093 0.07460407 0.09088084]
1199.png,[0.10996694 0.2075312  0.0741054  0.09062285]
1200.png,[0.16057647 0.12007346 0.1007185  0.09776189]
1201.png,[0.12947327 0.18971892 0.04223117 0.10921965]
1202.png,[0.09279826 0.24303046 0.00948859 0.10686969]
1203.png,[ 0.07429572  0.29319478 -0.03954398  0.1110096 ]
1204.png,[ 0.08109059  0.27503748 -0.03599842  0.10871772]
1205.png,[0.06925905 0.22465925 0.06716119 0.04764229]
1206.png,[0.11536922 0.18185498 0.02211015 0.08845503]
1207.png,[-0.02617146  0.44560188 -0.12433733  0.10037338]
1208.png,[-0.02209482  0.43190607 -0.13436112  0.10711688]
1209.png,[-0.08302126  0.54247441 -0.2140544   0.12058172]
1210.png,[-0.10020599  0.57928767 -0.23374868  0.11639969]
1211.png,[-0.08024942  0.53968685 -0.2214813   0.1109968 ]
1212.png,[-0.08140677  0.53166267 -0.23385746  0.11767855]
1213.png,[-0.04397969  0.45821118 -0.19481679  0.10928751]
1214.png,[-0.04256073  0.47418233 -0.23117497  0.11754677]
1215.png,[0.11104806 0.12759982 0.00851804 0.06419267]
1216.png,[ 0.08185721  0.16857183 -0.01100444  0.06348989]
1217.png,[-0.03729271  0.38618825 -0.14121961  0.08062642]
1218.png,[ 0.06297426  0.21748642 -0.06854202  0.07271319]
1219.png,[ 0.06483468  0.18818615 -0.04884239  0.06949196]
1220.png,[ 0.07824465  0.15993947 -0.04312755  0.06986254]
1221.png,[ 0.00996973  0.30153386 -0.13358062  0.08646018]
1222.png,[ 0.02468985  0.2599445  -0.11835834  0.08323006]
1223.png,[ 0.05877934  0.18806215 -0.08098311  0.07824199]
1224.png,[ 0.07072893  0.17054286 -0.08098731  0.0792195 ]
1225.png,[-0.04826741  0.38868533 -0.20877656  0.09728868]
1226.png,[ 0.0384745   0.23360314 -0.13856586  0.08895109]
1227.png,[ 0.02224519  0.23755262 -0.1335091   0.08759376]
1228.png,[ 0.06509895  0.14853489 -0.08769478  0.08137015]
1229.png,[ 0.07550758  0.12680243 -0.07642539  0.07971529]
1230.png,[ 0.09694366  0.07251311 -0.04607192  0.07525325]
1231.png,[ 0.02270088  0.18130764 -0.08669612  0.07215824]
1232.png,[-0.0285044   0.26485089 -0.12989196  0.07792963]
1233.png,[ 0.06636613  0.0893131  -0.04375527  0.06637903]
1234.png,[ 0.04656824  0.11349267 -0.05251898  0.06727386]
1235.png,[-0.01905716  0.21354452 -0.09676391  0.07298376]
1236.png,[-0.02104298  0.21850786 -0.10991919  0.0765046 ]
1237.png,[-0.05407087  0.25308492 -0.11028404  0.07433531]
1238.png,[-0.03958072  0.21679768 -0.08831603  0.07075858]
1239.png,[-0.06557433  0.25946835 -0.10917125  0.07365206]
1240.png,[-0.4358834   0.84944701 -0.37043297  0.10739308]
1241.png,[-0.06196375  0.23547253 -0.09196068  0.07076982]
1242.png,[-0.00717045  0.077111    0.07544595  0.03970308]
1243.png,[ 0.04321846 -0.00646345  0.11445928  0.03480127]
1244.png,[ 0.06075261 -0.06908541  0.15791748  0.0274736 ]
1245.png,[-0.03502935  0.16098959 -0.04446423  0.06316062]
1246.png,[ 0.03947277 -0.03572628  0.1292746   0.03269002]
1247.png,[-0.05189231  0.20387707 -0.08099258  0.07065909]
1248.png,[ 0.03919262 -0.01664076  0.10422297  0.00423385]
1249.png,[-0.12946319  0.34873639 -0.17091699  0.08345888]
1250.png,[-0.15897214  0.38675467 -0.18638351  0.0852365 ]
1251.png,[-0.05540979  0.13967357 -0.00217182  0.04152671]
1252.png,[0.00157527 0.06420503 0.0130796  0.04293847]
1253.png,[0.00391246 0.0495602  0.02356168 0.04107524]
1254.png,[-0.02905991  0.09899969  0.00072335  0.04362957]
1255.png,[-0.03141427  0.09815809  0.0025862   0.0437682 ]
1256.png,[-0.03374892  0.08996869  0.01141234  0.04144384]
1257.png,[-0.0502243   0.1046433   0.01061856  0.04025944]
1258.png,[ 0.0120995  -0.01270195  0.06950673  0.03218866]
1259.png,[-0.19556122  0.3546402  -0.11479056  0.0498331 ]
1260.png,[-0.22175362  0.42041081 -0.16941962  0.06059056]
1261.png,[-0.1614606   0.30735141 -0.11425419  0.05283998]
1262.png,[-0.12997978  0.24064289 -0.07516057  0.04685004]
1263.png,[-0.16954096  0.29445274 -0.09787276  0.04943209]
1264.png,[-0.06282285  0.10714614 -0.00791349  0.03771603]
1265.png,[-0.08854719  0.16621414 -0.05444381  0.04669136]
1266.png,[-0.08854719  0.16621414 -0.05444381  0.04669136]
1267.png,[-0.07834029  0.11331927 -0.00250005  0.03590177]
1268.png,[ 0.14644025 -0.34610139  0.31897859 -0.05013121]
1269.png,[-0.05697466  0.09925258 -0.00586171  0.03828016]
1270.png,[-0.17178648  0.301784   -0.11777918  0.06142953]
1271.png,[-0.10154026  0.17714752 -0.05045378  0.05182907]
1272.png,[-0.112339    0.19678071 -0.06091185  0.05331308]
1273.png,[-0.112339    0.19678071 -0.06091185  0.05331308]
1274.png,[-0.10154026  0.17714752 -0.05045378  0.05182907]
1275.png,[-0.112339    0.19678071 -0.06091185  0.05331308]
1276.png,[-0.12958393  0.23220419 -0.08194732  0.0561434 ]
1277.png,[-0.12425746  0.22049999 -0.07432278  0.05487074]
1278.png,[-0.11455544  0.20294124 -0.06511596  0.05352461]
1279.png,[-0.14441324  0.25302687 -0.09018711  0.0570122 ]
1280.png,[-0.12425746  0.22049999 -0.07432278  0.05487074]
1281.png,[-0.11455544  0.20294124 -0.06511596  0.05352461]
