Image Filename,Joint Angles
28_1723092372-351571045.png,"[-0.00089776  0.00634708  0.02038773  0.03320782  0.04644122  0.06170925
  0.08060554  0.1046665 ]"
29_1723092372-384997070.png,"[-2.14912266e-05  6.52747043e-03  1.95178268e-02  3.28335571e-02
  4.70335979e-02  6.26693907e-02  8.02789961e-02  1.00378444e-01]"
30_1723092372-418422607.png,"[-0.00051573  0.00601342  0.01964056  0.03328895  0.04759625  0.06319291
  0.08069579  0.10069891]"
31_1723092372-451849365.png,"[-0.00032434  0.00608789  0.0196328   0.03351658  0.04801751  0.06340941
  0.07995865  0.09792077]"
32_1723092372-485275879.png,"[-5.40707328e-05  7.06847306e-03  2.02326071e-02  3.29593691e-02
  4.63451249e-02  6.14765671e-02  7.94203723e-02  1.01205534e-01]"
33_1723092372-518709717.png,"[4.65673606e-05 6.95167877e-03 1.97937672e-02 3.25600109e-02
 4.63288323e-02 6.21674039e-02 8.11201419e-02 1.04188184e-01]"
34_1723092372-552038818.png,"[-1.86039164e-05  6.55499987e-03  1.96554365e-02  3.30794757e-02
  4.72956205e-02  6.27659054e-02  7.99410458e-02  9.92537614e-02]"
35_1723092372-585368896.png,"[-0.00033859  0.00672569  0.02030427  0.03334817  0.04689699  0.06198129
  0.07961325  0.10077099]"
36_1723092372-618697754.png,"[-0.00030525  0.0059923   0.01945784  0.03338321  0.04793041  0.0632577
  0.07951782  0.09685601]"
37_1723092372-652027588.png,"[-0.00030525  0.0059923   0.01945784  0.03338321  0.04793041  0.0632577
  0.07951782  0.09685601]"
38_1723092372-685356201.png,"[2.38176885e-05 7.68985179e-03 2.06413753e-02 3.25383419e-02
 4.53150540e-02 6.08904363e-02 8.11477754e-02 1.07891580e-01]"
39_1723092372-718685791.png,"[-0.00136803  0.00602248  0.02052904  0.03325223  0.0462221   0.06145427
  0.08093118  0.10656266]"
40_1723092372-752014160.png,"[-1.86039164e-05  6.55499987e-03  1.96554365e-02  3.30794757e-02
  4.72956205e-02  6.27659054e-02  7.99410458e-02  9.92537614e-02]"
41_1723092372-785343262.png,"[4.65673606e-05 6.95167877e-03 1.97937672e-02 3.25600109e-02
 4.63288323e-02 6.21674039e-02 8.11201419e-02 1.04188184e-01]"
42_1723092372-818671387.png,"[-0.00010786  0.00648176  0.01989908  0.03358155  0.04779199  0.06278914
  0.07882541  0.09614367]"
43_1723092372-852000244.png,"[-5.40707328e-05  7.06847306e-03  2.02326071e-02  3.29593691e-02
  4.63451249e-02  6.14765671e-02  7.94203723e-02  1.01205534e-01]"
44_1723092372-885328125.png,"[-0.00010786  0.00648176  0.01989908  0.03358155  0.04779199  0.06278914
  0.07882541  0.09614367]"
45_1723092372-918656738.png,"[-0.00034069  0.00650582  0.02003503  0.03326309  0.04698002  0.06196853
  0.07899713  0.09880923]"
46_1723092372-951984375.png,"[4.65673606e-05 6.95167877e-03 1.97937672e-02 3.25600109e-02
 4.63288323e-02 6.21674039e-02 8.11201419e-02 1.04188184e-01]"
47_1723092372-985312744.png,"[-4.26757150e-05  6.87849426e-03  2.00375175e-02  3.30622844e-02
  4.68254779e-02  6.21909110e-02  8.00051227e-02  1.01083562e-01]"
48_1723092373-18640137.png,"[0.00049652 0.00757167 0.02021082 0.03294595 0.04657117 0.06187182
 0.0796166  0.10054473]"
49_1723092373-51968262.png,"[-0.00027261  0.00588471  0.02043887  0.03618145  0.05217339  0.06748231
  0.08118967  0.09239428]"
